,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,constant_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c
16,4,clustering,Piecewise Linear Fit,1.0986106610651745,0.0537615670613716,0.3386025823265795,1.0,0.5621301775147929,,,,1.0250339173709022,0.3338869525160409,1.0242005928096936,0.3336155115485924,1.0207684044186396,0.3324975359353667,0.1075231341186775,-2.644577487071695,0.562068967772908,,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,185,169,,,
17,5,pagerank,Piecewise Linear Fit,1.0985913537792675,0.0558811798831496,0.1875273462964218,1.0,0.5857988165680473,,,,1.0312221798242165,0.3363507224899253,1.0185693799210724,0.3322237957497844,1.0161218183807368,0.3314254817602902,0.1117623592338137,-0.0209888049960538,0.0074273225776049,,glioma_mibitof:Brainiaqc_R6C5_whole_cell.tiff,185,169,,,
18,0,degree,Piecewise Linear Fit,1.0986108811055222,0.1464121088714139,0.1247031103876192,1.0,0.8575342465753425,,,,1.0130299924885162,0.3341225373553462,1.0095841858569308,0.3329860244549206,1.009297408663537,0.3328914381897331,0.2928242177325452,-2.847642430061053,3.7603049091205176,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,,,
19,1,closeness,Constant Fit,1.0986120702746731,0.0,-0.0,0.973972602739726,0.0,,,,0.9996448155089668,0.3335636755706744,0.999153748489346,0.3333998152500136,0.9980649697744622,0.333036509179312,,,,0.2244382877943995,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,,,
20,2,betweenness,Piecewise Linear Fit,1.0986108620526478,0.0915420643050987,-0.8660253944913592,1.0,0.6767123287671233,,,,1.0278627387683703,0.3341209687629658,1.0245424165143435,0.3330416521905507,1.023914007126884,0.3328373790464835,0.1830841290453178,0.042076666775453,0.000595873202417,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,,,
21,3,harmonic,Michaelis-Menten Fit,1.098612240352999,0.0262523957938587,-0.1860248950276798,1.0,1.0,,,,1.0096202471080815,0.3331927288427285,1.0101510394607442,0.3333678998071966,1.0103676081626862,0.3334393713500749,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,0.00936797444144,0.0293870933214968,0.0193406722160823
22,4,clustering,Exponential Saturation Fit,1.0986106917973146,0.2000821741919819,0.282008338676976,1.0,1.0,-0.4301800331675541,1.556467185146105,0.523307290859607,1.0103908936922097,0.3324910624302795,1.014232476756178,0.3337552187506967,1.01422791868688,0.3337537188190237,,,,,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,,,
23,5,pagerank,Constant Fit,1.0986122732305414,0.0,-0.0,1.0,0.0,,,,0.9979844582848232,0.3334159606184328,0.9976286250883964,0.3332970805436764,0.9975983286831294,0.3332869588378908,,,,0.0013698630136986,glioma_mibitof:CHOP_907_R11C11_whole_cell.tiff,1235,730,,,
24,0,degree,Piecewise Linear Fit,1.0986107705595995,0.0075131384999014,-0.2468030352869211,1.0,0.1075949367088607,,,,1.0279555746940494,0.3339115186037745,1.0268407139669136,0.3335493776245397,1.0237305587876275,0.3325391037716858,0.0150262769998139,137.10755444552066,3.143698182677213,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,,,
25,1,closeness,Constant Fit,1.0986122886680991,0.0,-0.0,0.9963833634719712,0.0,,,,0.9987247827785636,0.333333362875137,0.9987245217245766,0.3333332757460251,0.998724778295391,0.3333333613788379,,,,0.0528879232538647,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,,,
26,2,betweenness,Piecewise Linear Fit,1.098612282245741,0.1999013390048479,-0.8869158106942882,1.0,0.9629294755877036,,,,1.134310881550351,0.3333867604636533,1.1340380559585752,0.3333065739453952,1.134038367772252,0.3333066655909514,0.3998026784088633,0.1001591250993596,0.0025528524219279,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,,,
27,3,harmonic,Michaelis-Menten Fit,1.0985926722566122,0.1385528574660205,-0.2467019711510405,1.0,1.0,,,,1.423832597209445,0.3303839839854414,1.442589365756997,0.3347362764751473,1.4432076384254555,0.3348797395394113,,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,0.0556653719653132,0.3215269510565979,0.0511872314245975
28,4,clustering,Michaelis-Menten Fit,1.098612265059284,0.0205172796502452,0.1308127272675179,1.0,0.976491862567812,,,,1.0103063853761456,0.3333314394309172,1.0100461645858654,0.3332455845141816,1.0105838270596077,0.333422976054901,,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,-0.1482417680858223,0.0224053977840666,0.6125538118894069
29,5,pagerank,Piecewise Linear Fit,1.09860944425353,0.0061772709506689,-0.1338752553341985,1.0,0.0985533453887884,,,,1.0231420613595932,0.3341936538548218,1.0211098859634131,0.3335298749461327,1.017272559674543,0.3322764711990454,0.0123545419717168,0.017554335589623,0.0007015540777361,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,2795,1106,,,
30,0,degree,Piecewise Linear Fit,1.098611830212918,0.014429103454177,-0.2996507354245488,1.0,0.161507402422611,,,,1.028037541991362,0.3336410979126836,1.0274960913943645,0.3334653745910452,1.0257340774057266,0.332893527496271,0.0288582069084008,61.76149210937108,2.082842620578441,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,1369,743,,,
31,1,closeness,Exponential Saturation Fit,1.0986122523056705,0.0197397164689715,0.369384036272156,0.9771197846567968,0.3539944903581267,-0.2063894754782438,35.114341670483086,0.3825645076667828,1.0287032260957012,0.3332513477075202,1.0293425864839547,0.3334584703310828,1.0288231023468275,0.3332901819613969,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,1369,743,,,
32,2,betweenness,Exponential Saturation Fit,1.098612284842516,0.0361903784276741,-0.87297910573399,1.0,0.5625841184387618,0.0040119866037244,19.15055210627008,0.0002918537941755,1.0059614902534932,0.3333153577226453,1.006139862509992,0.333374459599863,1.0059458717228305,0.3333101826774916,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,1369,743,,,
33,3,harmonic,Exponential Saturation Fit,1.0986122700708305,0.0207540931744833,-0.3433026603560494,1.0,0.3768506056527591,0.0142785427795052,33.3980916735185,0.0136565797657008,1.024342300648846,0.3332435466096161,1.0247942593515538,0.3333905798043948,1.0247183160216395,0.3333658735859892,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,1369,743,,,
34,4,clustering,Exponential Saturation Fit,1.0986107302939307,0.0015977922759368,-0.2786621948660334,1.0,0.0713324360699865,0.2043401573184278,433.8155784070972,0.2644748431408134,0.9991580437523834,0.3325134483682427,1.0032228882980263,0.3338662028052451,1.0024841302669,0.3336203488265121,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,1369,743,,,
