,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
10,4,clustering,Piecewise Linear Fit,1.0986122864964898,0.0610983682996038,0.0247000752268389,1.0,0.4102167182662539,,1.000621293902674,0.3333503436918524,1.0006122819422871,0.3333473414170552,1.0004771253374671,0.3333023148910923,,,,,,,0.1221967365291072,-0.1743155247740118,0.441839126461737,glioma_mibitof:Brainiaqc_R4C4_whole_cell.tiff,3853,1292
11,5,pagerank,Constant Fit,1.098612288603758,0.0,-0.0,1.0,0.0,0.0007739938080495,0.9984932670942198,0.3333385934263828,0.998472135590354,0.3333315388512466,0.9984671298365524,0.3333298677223705,,,,,,,,,,glioma_mibitof:Brainiaqc_R4C4_whole_cell.tiff,3853,1292
12,0,degree,Constant Fit,1.0986122757091374,0.0,-0.0,1.0,0.0,5.955555555555556,0.9989416551281872,0.333407703895005,0.9986466598530004,0.3333092459952318,0.9985681728807978,0.333283050109763,,,,,,,,,,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
13,1,closeness,Michaelis-Menten Fit,1.0985599674131452,0.0064788660489137,0.0859766986559123,1.0,0.4233918128654971,,1.2109077683050355,0.3289531977967678,1.2286759161983052,0.3337800634106521,1.2415106973580945,0.3372667387925799,,,,-0.0185015777776414,0.0066531000256794,0.1152969327675769,,,,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
14,2,betweenness,Piecewise Linear Fit,1.09861212625779,0.0001978440851629,0.8570547329639581,1.0,0.0222222222222222,,1.4957972901425702,0.3335186725794004,1.4953058351006647,0.3334090926020272,1.4937950622382086,0.3330722348185722,,,,,,,0.0003956881703257,-261.1687161806629,0.1119593507267942,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
15,3,harmonic,Michaelis-Menten Fit,1.0985831605789431,0.0032236190538854,0.0857057775976259,1.0,0.2245614035087719,,1.182482908813256,0.3301754592201173,1.1941004671430986,0.333419339218706,1.2047939668852674,0.3364052015611767,,,,-0.0235883154245869,0.0032661782372845,0.1484265374612268,,,,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
16,4,clustering,Piecewise Linear Fit,1.0986122299761276,0.067196730669386,0.0505178532301356,1.0,0.4491228070175438,,1.0057018429503883,0.3334800862556231,1.0052141431182695,0.3333183701533589,1.0048618201643829,0.3332015435910178,,,,,,,0.1343934612986173,-0.3346890672008831,0.4676793780151886,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
17,5,pagerank,Constant Fit,1.0986122839097874,0.0,-0.0,1.0,0.0,0.0011695906432748,0.9979295266266434,0.3333790262063759,0.9977378367049138,0.3333149882179863,0.9977108883911,0.3333059855756379,,,,,,,,,,glioma_mibitof:CHOP_907_R11C10_whole_cell.tiff,2546,855
18,0,degree,Constant Fit,1.0986122801137113,0.0,-0.0,1.0,0.0,5.975567190226876,0.9996616583430196,0.3333933017791511,0.9994291947203684,0.3333157737334845,0.9993546856092002,0.3332909244873643,,,,,,,,,,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
19,1,closeness,Exponential Saturation Fit,1.098559534056042,0.0251030603445507,0.0667643154432938,1.0,0.4141942990110529,,1.2909890290293975,0.3284970856041335,1.3195153412552527,0.3357557146230587,1.31948187801086,0.3357471997728077,-0.0109321949885072,27.612010093649094,0.0873375330520838,,,,,,,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
20,2,betweenness,Michaelis-Menten Fit,1.0981881261820543,1.3106335339114798e-05,0.9124916096702532,1.0,0.0133798720186154,,1.473675981390807,0.3196726434642112,1.565047262568041,0.3394930784577109,1.571230130283484,0.3408342780780777,,,,-0.1156994140294953,1.3107032210762849e-05,0.1212440056789648,,,,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
21,3,harmonic,Michaelis-Menten Fit,1.0985054472578315,0.0035978286834465,0.0933087336008437,1.0,0.2955206515415939,,1.186184997002593,0.3273019162946092,1.2085184851886563,0.3334643559640645,1.2294274438705786,0.3392337277413262,,,,-0.0201041428127731,0.0036511188937603,0.1169153680977893,,,,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
22,4,clustering,Piecewise Linear Fit,1.0986122732340342,0.0372493760013032,0.0233443761903683,1.0,0.3089005235602094,,1.0004901922859133,0.3334128095997571,1.000193032176133,0.3333137811556336,1.0000718859578093,0.3332734092446093,,,,,,,0.0744987519753422,-0.2732501283282741,0.446189052380625,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
23,5,pagerank,Constant Fit,1.0986122869878452,0.0,-0.0,1.0,0.0,0.0005817335660267,0.9990109006112888,0.333360379245872,0.9988994793970166,0.3333231990527199,0.9988791691014348,0.3333164217014081,,,,,,,,,,glioma_mibitof:CHOP_1101_R6C3_whole_cell.tiff,5136,1719
24,0,degree,Constant Fit,1.0986122847110584,0.0,-0.0,1.0,0.0,5.972461273666093,0.9996134890079922,0.3333728956901615,0.9994716729939176,0.3333255997945106,0.9993994236707006,0.3333015045153278,,,,,,,,,,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
25,1,closeness,Exponential Saturation Fit,1.0985880575755869,0.0284862743027505,0.0800085424031797,1.0,0.4624211130235227,,1.437180617011754,0.3314757613520377,1.459431348529432,0.3366077385601618,1.4390915294887954,0.3319165000878004,-0.0126504056271311,24.33246959517065,0.0853813030141442,,,,,,,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
26,2,betweenness,Michaelis-Menten Fit,1.0986100469586522,1.7011498155810754e-05,0.921486162647472,1.0,0.0177854274239816,,1.7693438633469816,0.3328173603243004,1.7695231902506543,0.332851092097955,1.7773936775821193,0.3343315475777445,,,,-0.1266605922257787,1.7012665813182493e-05,0.1320520223648843,,,,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
27,3,harmonic,Michaelis-Menten Fit,1.098528065168475,0.0090860000954046,0.0899712073184572,1.0,0.6253585771658061,,1.304397834215582,0.3273164730215202,1.3366964548524882,0.3354212630733143,1.344033077649648,0.3372622639051654,,,,-0.0187254171841447,0.009431760997801,0.1113082199134332,,,,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
28,4,clustering,Piecewise Linear Fit,1.0986121783637472,0.0270321895283726,0.0343615711023737,1.0,0.2524383247274813,,1.0020117794625678,0.3335361600124005,1.0013288388631902,0.3333088319612721,1.000866719869039,0.3331550080263272,,,,,,,0.0540643790471021,-0.5606610721964188,0.4562270079017457,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
29,5,pagerank,Constant Fit,1.098612288525044,0.0,-0.0,1.0,0.0,0.0005737234652897,0.9989113969257972,0.3333410390641038,0.9988820815534898,0.3333312563979978,0.9988714378189424,0.3333277045378984,,,,,,,,,,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,5205,1743
30,0,degree,Constant Fit,1.0986122883065337,0.0,-0.0,1.0,0.0,5.979071288423806,0.998962880357092,0.3333458477762491,0.998911873754318,0.3333288272847191,0.9989013780083558,0.3333253249390318,,,,,,,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
31,1,closeness,Exponential Saturation Fit,1.0984243317051856,0.0474527556626738,0.1152982184217157,1.0,0.6742969260954872,,1.818948988904196,0.3242686322338592,1.9000802744261924,0.3387321115002248,1.8903600148542132,0.3369992562659158,-0.0204883313746762,14.589610443976582,0.0990111851190984,,,,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
32,2,betweenness,Michaelis-Menten Fit,1.0983054442575937,7.439722030773072e-05,0.9311292965576,1.0,0.0320470896010464,,1.5642993272590602,0.3217353942097315,1.644506733388781,0.3382319565875354,1.653261823121675,0.3400326492027331,,,,-0.1407758030716322,7.441999456130932e-05,0.1459596828985211,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
33,3,harmonic,Michaelis-Menten Fit,1.0983264252902318,0.0230671936477607,0.1227164751207726,1.0,0.998691955526488,,1.5713505434586796,0.3223752881475215,1.6407899637217986,0.3366213475066554,1.6621491832241324,0.341003364345823,,,,-0.0291273131234173,0.0254853548015628,0.1266048600759071,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
34,4,clustering,Piecewise Linear Fit,1.0986118142792825,0.0203385942380897,0.0560104402636457,1.0,0.2099411379986919,,1.0060513162074889,0.3337758604980017,1.004370701250983,0.333218285855201,1.0037303981968602,0.3330058536467973,,,,,,,0.040677188472902,-1.2411454540810882,0.4759297339477558,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
35,5,pagerank,Constant Fit,1.09861228866341,0.0,-0.0,1.0,0.0,0.000654022236756,0.9987067157601576,0.3333347751136459,0.9987004781368064,0.3333326932043685,0.9986999941984344,0.3333325316819857,,,,,,,,,,glioma_mibitof:CHOP_1101_R9C2_whole_cell.tiff,4571,1529
36,0,degree,Piecewise Linear Fit,1.0986122565926493,0.0636628554464387,-0.0232009801578077,1.0,0.4586374695863747,,1.0006501217676804,0.3334454878904666,1.0002517127277284,0.3333127265048266,1.0000388232962585,0.3332417856047067,,,,,,,0.12732571089883,2.139212022209021,5.733750976561604,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
37,1,closeness,Exponential Saturation Fit,1.0986115554261802,0.0096122398068417,0.035318708032204,1.0,0.2031630170316301,,1.0443073070612643,0.3334116813659326,1.0454729607242623,0.3337838347972479,1.0424054516317107,0.3328044838368194,-0.0070686912201167,72.1108913519386,0.1036044162669394,,,,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
38,2,betweenness,Exponential Saturation Fit,1.0986110092522845,0.000498231843473,0.8067432987393011,1.0,0.0498783454987834,,1.2659598792842257,0.3332764952317414,1.268757400124696,0.334012970341503,1.263810061692495,0.3327105344267555,-0.0737041645669897,1391.2141294064018,0.0825321422241804,,,,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
39,3,harmonic,Piecewise Linear Fit,1.0985050199638988,0.0059178337713706,0.0294904286493644,1.0,0.0936739659367396,,1.0307108295748773,0.34024982569247,0.9992827280478264,0.3298750379638547,0.999283026067513,0.3298751363436752,,,,,,,0.0118356675409079,-0.6455742063687601,0.1333675459061495,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
40,4,clustering,Piecewise Linear Fit,1.0986121500293888,0.0251818056419997,0.0471926436480843,1.0,0.2201946472019464,,1.003832911972868,0.333568474771166,1.0029788204610386,0.3332846645877003,1.002564116592341,0.3331468606411337,,,,,,,0.0503636112779781,-0.836420035353214,0.467372947624825,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
41,5,pagerank,Constant Fit,1.0986122878833433,0.0,-0.0,1.0,0.0,0.0012165450121654,0.9977249750764464,0.3333517064131088,0.9976511698068598,0.3333270472002259,0.9976338079141384,0.3333212463866652,,,,,,,,,,glioma_mibitof:CHOP_907_R10C14_whole_cell.tiff,2439,822
42,0,degree,Piecewise Linear Fit,1.098612268789446,0.0645195727903578,-0.0240326028165617,1.0,0.4523522316043425,,1.0002334390654315,0.3334190541695147,0.9999478889017842,0.3333238685240816,0.9997475200010816,0.3332570773064037,,,,,,,0.1290391455866217,2.184953995494403,5.724904961673189,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
43,1,closeness,Piecewise Linear Fit,1.0986122886679754,0.2368321630671416,-0.0705258380084529,1.0,0.9987937273823884,,1.1010396272719845,0.3333334616923776,1.101038405583898,0.3333330918332837,1.1010395770050114,0.3333334464743385,,,,,,,0.4736643276884987,0.0304761022215336,0.0951237955052425,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
44,2,betweenness,Piecewise Linear Fit,1.090952370786885,0.0001930993318028,0.8182696791279775,1.0,0.0265379975874547,,1.3096477133447797,0.3620402658764417,1.3096477128743362,0.3620402657463919,0.9981135660495516,0.2759194683771662,,,,,,,0.0003861986636054,-206.21639807297143,0.0884842156399036,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
45,3,harmonic,Piecewise Linear Fit,1.0986122877045137,0.2169324385048983,-0.0531885288085013,1.0,0.985524728588661,,1.0834191669021118,0.3333540274353618,1.083317862667582,0.3333228574361515,1.0833187001820328,0.3333231151284868,,,,,,,0.4338648783640336,0.0320376008773502,0.1237171819647932,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
46,4,clustering,Constant Fit,1.0986122862357794,0.0,-0.0,1.0,0.0,0.4382417140559481,0.9982643507725462,0.3333646135738177,0.9981501142975328,0.3333264649628616,0.9980975800768432,0.3333089214633206,,,,,,,,,,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
47,5,pagerank,Constant Fit,1.0986122818978714,0.0,-0.0,1.0,0.0,0.0012062726176115,0.998018712434201,0.3333866939640664,0.9978120704002787,0.3333176654942942,0.9977461370103504,0.3332956405416393,,,,,,,,,,glioma_mibitof:Brainiaqc_R1C1_whole_cell.tiff,2462,829
48,0,degree,Constant Fit,1.0986122532648217,0.0,-0.0,1.0,0.0,5.94885598923284,0.9993684844739252,0.3334568239022875,0.998870535564503,0.3332906745145679,0.9987561314741084,0.3332525015831446,,,,,,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
49,1,closeness,Michaelis-Menten Fit,1.0985775920106176,0.0047539565750531,0.086607172509698,1.0,0.386271870794078,,1.2008585204460709,0.3294114084701632,1.222007166453858,0.3352127623765953,1.2226016210571349,0.3353758291532414,,,,-0.0200381946220758,0.0048477044352523,0.124476146917045,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
50,2,betweenness,Michaelis-Menten Fit,1.0981253629392964,0.0001793158342066,0.8514675899939138,1.0,0.0430686406460296,,1.379440492328287,0.3186945467189167,1.4718156185529554,0.3400361335028338,1.477153353699055,0.3412693197782495,,,,-0.0987805286106965,0.0001794467292572,0.1073571218806082,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
51,3,harmonic,Exponential Saturation Fit,1.0986077774779517,0.0046991608377633,0.0724848556883259,1.0,0.1238223418573351,,1.160070255735066,0.3331670140164484,1.1651796903978635,0.3346344209096953,1.1566981667669671,0.3321985650738562,-0.0210270437053136,147.50445968771206,0.1555579142184104,,,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
52,4,clustering,Piecewise Linear Fit,1.0986121154829318,0.0377095383764698,0.0324784934458686,1.0,0.3189771197846568,,1.000374466281672,0.3336054819371833,0.9992905535096216,0.3332440180505233,0.9990101232929516,0.3331505000122933,,,,,,,0.0754190767330904,-0.3799587390977915,0.4554836497104139,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
53,5,pagerank,Constant Fit,1.0986122808859489,0.0,-0.0,1.0,0.0,0.0013458950201884,0.9977022799427332,0.333391869053017,0.9974542733936796,0.3333089952653264,0.997424767787755,0.3332991356816566,,,,,,,,,,glioma_mibitof:CHOP_907_R10C9_whole_cell.tiff,2210,743
54,0,degree,Constant Fit,1.0986122790662547,0.0,-0.0,1.0,0.0,5.960034752389227,0.9991752787213026,0.3333971330338784,0.9989249188235269,0.3333135948660287,0.9988520246561056,0.3332892721000929,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
55,1,closeness,Piecewise Linear Fit,1.0986072743036366,0.0316003439523499,0.04297587662024,1.0,0.262380538662033,,1.0673249310905868,0.3341329055394401,1.0669794542666815,0.3340247518070524,1.0600081573342286,0.3318423426535075,,,,,,,0.0632006878572403,-0.1331677500568699,0.1021269567598929,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
56,2,betweenness,Michaelis-Menten Fit,1.098612181383842,3.370756658467944e-05,0.8780716010756741,1.0,0.0225890529973935,,1.4092665152534218,0.3331668996643609,1.4098046604964902,0.3332941234224377,1.4108403691038691,0.3335389769132014,,,,-0.0945906568041946,3.371220021713223e-05,0.1011510999596071,,,,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
57,3,harmonic,Exponential Saturation Fit,1.098466992352194,0.0018151444350366,0.064547609697573,1.0,0.0608166811468288,,1.0340199543890074,0.3359293726656477,1.0422678349785763,0.3386089199418047,1.0017995662688437,0.3254617073925476,-0.0163851826296094,381.8688843601368,0.1351158244130148,,,,,,,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
58,4,clustering,Constant Fit,1.0986122792655006,0.0,-0.0,1.0,0.0,0.4357012472998572,0.9992753776987252,0.3333938472238047,0.9990623364225912,0.3333227690683204,0.9989442873906048,0.3332833837078748,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
59,5,pagerank,Constant Fit,1.0986122884190903,0.0,-0.0,1.0,0.0,0.0008688097306689,0.9983237174508814,0.333343785230913,0.9982798682667426,0.3333291438347761,0.998273660184306,0.3333270709343108,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C3_whole_cell.tiff,3430,1151
60,0,degree,Constant Fit,1.0986122845337396,0.0,-0.0,1.0,0.0,5.9656419529837255,0.9989594336862804,0.3333751326083121,0.9987962225675346,0.3333206654032182,0.998746889903322,0.3333042019884696,,,,,,,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
61,1,closeness,Exponential Saturation Fit,1.098551573310104,0.0331320357418825,0.09655448718939,1.0,0.5108499095840868,,1.5971276678820974,0.3286049538211115,1.6406334414721475,0.3375561560380689,1.6225663120989142,0.3338388901408196,-0.0190531410479909,20.91961727685737,0.1081877228050054,,,,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
62,2,betweenness,Michaelis-Menten Fit,1.0984489800529538,5.7795717458852526e-05,0.9061478499283016,1.0,0.0307414104882459,,1.55840222344192,0.3250724682821657,1.6093968494987845,0.335709612346821,1.6262157252894958,0.3392179193710131,,,,-0.1275565988652601,5.780944043441757e-05,0.1341463615082385,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
63,3,harmonic,Michaelis-Menten Fit,1.0984206753754222,0.0098767294097694,0.1062021349325584,1.0,0.6455696202531646,,1.3785432249142464,0.3247051357167594,1.4215633114402917,0.3348381825313453,1.445416780889051,0.3404566817518952,,,,-0.0275312096620329,0.0102943368101583,0.1404141378237106,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
64,4,clustering,Piecewise Linear Fit,1.0986121055614753,0.0293939660113946,0.0398400118243596,1.0,0.2567811934900542,,1.0027635077328922,0.3336098664675229,1.0016992677539525,0.3332558039647239,1.0013341403861804,0.3331343295677532,,,,,,,0.0587879320129637,-0.598311020833413,0.4590206842598651,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
65,5,pagerank,Constant Fit,1.098612288542682,0.0,-0.0,1.0,0.0,0.0009041591320072,0.9982410012849912,0.3333407385878947,0.9982102065840582,0.3333304553713764,0.9982052674053548,0.3333288060407289,,,,,,,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,3299,1106
66,0,degree,Constant Fit,1.098612288323681,0.0,-0.0,1.0,0.0,5.981775227809653,0.99959375610896,0.3333449940120789,0.99955204731505,0.3333310849439488,0.999530565097484,0.3333239210439723,,,,,,,,,,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
67,1,closeness,Exponential Saturation Fit,1.0985905502876774,0.0547703509086127,0.1152113158827432,1.0,0.7060411744853189,,1.695356711471201,0.3318066147766421,1.7190505693045386,0.3364438564293774,1.6950650322233307,0.3317495287939804,-0.0148938699409819,12.61963452684414,0.0719423072585954,,,,,,,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
68,2,betweenness,Michaelis-Menten Fit,1.0986116776818062,9.860070113968466e-06,0.933360830458711,1.0,0.0104623692203847,,1.446736016661822,0.3328816059099805,1.4487030845765212,0.3333342114432899,1.4506587034359566,0.3337841826467295,,,,-0.1175357171928078,9.860463910083829e-06,0.1217291354002267,,,,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
69,3,harmonic,Exponential Saturation Fit,1.098547566792906,0.0411099669802275,0.108447871242794,1.0,0.5632804589942626,,1.509683127526646,0.3280315520038747,1.5493333285707325,0.3366469473465161,1.5432332918439822,0.3353215006496091,-0.0178556434468784,16.854894931957077,0.0912292678244807,,,,,,,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
70,4,clustering,Piecewise Linear Fit,1.09861220230376,0.0256637962775661,0.0400341966234248,1.0,0.190010124873439,,1.0026008289961206,0.3335082475876824,1.0020418630231689,0.3333223114137746,1.0015823001603348,0.333169440998543,,,,,,,0.0513275925477095,-0.6914859084786708,0.4610210278685179,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
71,5,pagerank,Constant Fit,1.0986122886612564,0.0,-0.0,1.0,0.0,0.0003374957813027,0.9993332192482336,0.333335078199683,0.9993253656220834,0.3333324585638734,0.999325379630374,0.3333324632364436,,,,,,,,,,glioma_mibitof:Brainiaqc_R7C4_whole_cell.tiff,8862,2963
72,0,degree,Constant Fit,1.0986122876141429,0.0,-0.0,1.0,0.0,5.977003484320558,0.9998057303622324,0.3333518666753544,0.9997513846854112,0.3333337469224225,0.9996933176368256,0.3333143864022229,,,,,,,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
73,1,closeness,Exponential Saturation Fit,1.09858187072279,0.0282903109634535,0.0860064907338544,1.0,0.4522648083623693,,1.202108118212811,0.3350196644157949,1.2031730980002242,0.3353164673119597,1.1828906014294875,0.3296638682722452,-0.0111641494032125,24.50103613497091,0.0704846515676861,,,,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
74,2,betweenness,Michaelis-Menten Fit,1.0986122407131451,7.720953313044013e-06,0.913539657060139,1.0,0.0118466898954703,,1.3070457910805595,0.3332599286052459,1.3070489838923611,0.3332607426824881,1.307906278531432,0.3334793287122661,,,,-0.0926782729338054,7.721193582003779e-06,0.0970624480351442,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
75,3,harmonic,Exponential Saturation Fit,1.0986067330660394,0.0224102867039647,0.0793857128665896,1.0,0.3682926829268292,,1.1624113585302698,0.3328699611363183,1.1693809178507326,0.3348657752025822,1.160296209351221,0.3322642636610994,-0.0130876013263481,30.929857051565737,0.0889742392947761,,,,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
76,4,clustering,Piecewise Linear Fit,1.0986121533261173,0.0159212501200576,0.046767636085801,1.0,0.1362369337979094,,1.0026904698184989,0.3335545877998847,1.0019683214544963,0.3333143582304057,1.001417294899924,0.3331310539697095,,,,,,,0.031842500237689,-1.3124576011868476,0.4676999414241093,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
77,5,pagerank,Constant Fit,1.0986122886647112,0.0,-0.0,1.0,0.0,0.0003484320557491,0.9993096086793078,0.3333345556995237,0.9993044294030132,0.3333328280750242,0.9993037942954032,0.333332616225452,,,,,,,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,8577,2870
78,0,degree,Piecewise Linear Fit,1.0986122145435504,0.0727263757260503,-0.0208786206374419,1.0,0.5591182364729459,,1.0000150362263636,0.3335103566732845,0.9993230138896922,0.3332795635272134,0.9991146702173168,0.3332100797995019,,,,,,,0.1454527514607169,1.6881259282376258,5.757467776824598,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
79,1,closeness,Exponential Saturation Fit,1.0986097083366333,0.0055563383600146,0.0471494062329977,1.0,0.2004008016032064,,1.110333147520151,0.332593466563265,1.1162773506609194,0.3343740160613682,1.1117988788682722,0.3330325173753666,-0.0117674184424756,124.74891474357854,0.1306723267025462,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
80,2,betweenness,Exponential Saturation Fit,1.0986104243335335,0.0002176931337697,0.8058772247699983,1.0,0.0521042084168336,,1.4693099937823324,0.3331613892770613,1.4738619447621133,0.3341935297503191,1.4670329683646055,0.3326450809726196,-0.0927238367375417,3184.056237129905,0.1038916721618613,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
81,3,harmonic,Exponential Saturation Fit,1.0980056813341208,0.0021221204426891,0.0458998586543798,1.0,0.1222444889779559,,1.0747534088876052,0.341333181539439,1.0758538612521806,0.3416826765060304,0.9980857577117233,0.3169841419545304,-0.0148511849772106,326.6295194261449,0.1692037047530489,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
82,4,clustering,Piecewise Linear Fit,1.0986121713143588,0.0657499542692354,0.0355120584431049,1.0,0.5170340681362725,,1.001994492669539,0.3335531108251929,1.001165786662907,0.3332772435739317,1.0008425620461188,0.3331696456008752,,,,,,,0.1314999084824844,-0.2348765925826928,0.4503130226501168,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
83,5,pagerank,Constant Fit,1.0986122823476685,0.0,-0.0,1.0,0.0,0.002004008016032,0.9964601947155782,0.333385527858042,0.996250035063555,0.3333152147769016,0.9962023397547132,0.3332992573650563,,,,,,,,,,glioma_mibitof:CHOP_907_R12C2_whole_cell.tiff,1477,499
84,0,degree,Constant Fit,1.098612274648881,0.0,-0.0,1.0,0.0,5.952182952182953,0.999674736667229,0.3334065142872476,0.9994224302258276,0.3333223663058349,0.9992687732695748,0.3332711194069175,,,,,,,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
85,1,closeness,Exponential Saturation Fit,1.0985921709729274,0.017690374709709,0.0596209019036529,1.0,0.3056133056133056,,1.2761829533655562,0.3304991941382956,1.2957730678756376,0.335572539650069,1.2894239034298,0.3339282662116353,-0.0115103094966061,39.18216475499114,0.1022843003623495,,,,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
86,2,betweenness,Michaelis-Menten Fit,1.0984771478728363,6.785480794821331e-06,0.8680001114901428,1.0,0.0228690228690228,,1.5530057943201017,0.3255994540183252,1.607840826985209,0.3370960348824375,1.6088351922050277,0.3373045110992372,,,,-0.1054362845346313,6.785667150578535e-06,0.1134517633386335,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
87,3,harmonic,Michaelis-Menten Fit,1.098501931381192,0.0020727815444223,0.0794052235714744,1.0,0.1954261954261954,,1.1674864946122707,0.3268892074407912,1.1935633765401854,0.3341905777823591,1.210455299521418,0.3389202147768494,,,,-0.0204034587482222,0.0020903189447375,0.1380943383765421,,,,glioma_mibitof:CHOP_907_R10C4_whole_cell.tiff,2863,962
