,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,constant_c
5363,5,pagerank,Piecewise Linear Fit,1.097138968885992,0.0149262462322213,-0.1913144492729166,1.0,0.1137920134864608,,,,1.6027607170568778,0.3518419925038681,1.5453476471363898,0.3392385335460756,1.4072339519722965,0.3089194739500561,,,,0.0298524950440802,0.0011572359374936,7.301366776664616e-05,glioma_mibitof:Brainiaqc_R1C2_whole_cell.tiff,339864,9491,
5364,0,degree,Piecewise Linear Fit,1.098595631860873,0.055423510328251,-0.3765776812467872,1.0,0.3389029003783102,,,,1.0887484097228068,0.3350870595757261,1.0860488493002918,0.3342562085213876,1.0743536067290338,0.3306567319028863,,,,0.1108470206565743,153.18674213179202,14.055392508162289,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5365,1,closeness,Exponential Saturation Fit,1.098606112851539,0.2025778432945204,-0.2687764653379457,0.9996847414880202,1.0,,,,2.4405889188208247,0.3316783456234267,2.459235816758629,0.334212476714216,2.4584757112991733,0.3341091776623571,0.0928033399227718,1.451755869098332,0.0643295384452939,,,,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5366,2,betweenness,Piecewise Linear Fit,1.0986121324303475,0.1651157240212219,-1.0547808963793277,1.0,0.8868221941992434,,,,1.172553305393522,0.3335966929491319,1.1711936351263572,0.333209860638361,1.1711359410448887,0.333193446412507,,,,0.3302314495216001,0.0223256643764864,-0.0001914519610107,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5367,3,harmonic,Exponential Saturation Fit,1.0986072577118924,0.0791974740663558,-0.2347626341632644,1.0,0.906998738965952,,,,1.6324693767285707,0.3335856895646471,1.6368621356228223,0.3344833244763455,1.6243717482982425,0.3319309859590073,0.0523893275925641,8.564858458706595,0.0841088269450081,,,,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5368,4,clustering,Piecewise Linear Fit,1.0986016035228658,0.0197623875281376,0.1109008029768164,1.0,0.12484237074401,,,,1.0848161297711665,0.3348988319189065,1.0814590594015,0.3338624544954734,1.0729601451382254,0.3312387135856199,,,,0.0395247750552388,-3.81350623090774,0.754926136720757,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5369,5,pagerank,Piecewise Linear Fit,1.0986039989215262,0.0162614774172346,-0.1895611062196265,1.0,0.1100252206809583,,,,1.0813474489283297,0.3345591304734098,1.0795360849792672,0.3339987108336633,1.071272908507216,0.3314421586929267,,,,0.0325229558666246,0.0031509743995547,0.0002190664297563,TNBC_mibitof:p36_labeledcellData.tiff,44599,3172,
5370,0,degree,Michaelis-Menten Fit,1.0983223150128458,0.0312041144618646,-0.391901676491048,1.0,1.0,51.93335418435812,0.0359022067698429,37.47067258580185,1.294219754331663,0.3223787805897312,1.3501488510303612,0.3363102276510708,1.37022488607104,0.3413109917591978,,,,,,,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5371,1,closeness,Piecewise Linear Fit,1.0986069621501908,0.1942756165840773,-0.2481605417418335,0.9995252225519288,0.9494121838261488,,,,2.901729205143116,0.3348721811464935,2.8819767079673597,0.3325926569922024,2.88147850205515,0.3325351618613039,,,,0.3885512334678205,0.1296615593712583,0.07631711115075,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5372,2,betweenness,Exponential Saturation Fit,1.0986115526739455,0.194524493734912,-1.045595434059032,1.0,1.0,,,,1.6269807561498455,0.3327627416368291,1.6313262400480255,0.3336515137567397,1.6310046741738715,0.3335857446064312,0.0049595823698415,1.5813717416548545,-5.726965353530723e-05,,,,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5373,3,harmonic,Exponential Saturation Fit,1.0984982377277446,0.1461713559657774,-0.2370557760197248,1.0,1.0,,,,2.5175753209813,0.3262347548045611,2.6020511570683613,0.3371813800924317,2.5974400941171045,0.3365838651030071,0.0772047077017628,3.623486489436657,0.1021709564552197,,,,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5374,4,clustering,Exponential Saturation Fit,1.0985934240525974,0.0161158392831713,0.1423000869960749,1.0,0.2074777448071216,,,,1.4192100463479185,0.3329825912512303,1.432064233368903,0.3359985088130385,1.4108405684349428,0.3310188999357311,-0.1915292050375129,43.01030600676566,0.768741017348325,,,,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5375,5,pagerank,Piecewise Linear Fit,1.0984182569892391,0.0155594352211527,-0.1898113839970612,1.0,0.0944807121661721,,,,1.336563367725348,0.3394135966784418,1.324502132671651,0.3363507062320828,1.2767949177040452,0.3242356970894754,,,,0.0311188729570461,0.0012374583759198,8.21841523337158e-05,glioma_mibitof:Stanford_TA552_R98C3_whole_cell.tiff,321865,8425,
5376,0,degree,Piecewise Linear Fit,1.0986065641803833,0.102594922660392,-0.3938922084092243,1.0,0.5799023028611305,,,,1.2011577404337628,0.334231210980255,1.2004183239428443,0.3340254627584692,1.1922167980880605,0.3317433262612758,,,,0.2051898453212882,40.70245587756099,6.425678012160196,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5377,1,closeness,Exponential Saturation Fit,1.098583822292218,0.00052913495872,0.3786101464763369,0.9993021632937892,0.0216480446927374,,,,1.0116410771618705,0.334201243933505,1.016737070338978,0.3358847335597308,0.9986634794392169,0.3299140225067641,-0.1077836351567667,1309.962928997713,0.1962330043136444,,,,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5378,2,betweenness,Exponential Saturation Fit,1.098612283086874,0.2276584294182666,-0.9712043143147422,1.0,1.0,,,,1.162754856089481,0.3332835293410685,1.1630161537353398,0.3333584257830522,1.1630148248317904,0.3333580448758793,0.0844621200850086,0.51985588907779,0.0002795114293867,,,,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5379,3,harmonic,Exponential Saturation Fit,1.0985856424788203,0.0962421552897472,-0.3369356354874174,1.0,0.9846475924633636,,,,1.6653535215862778,0.3299509370892559,1.6936720913440546,0.3355616008357173,1.6882506163103157,0.3344874620750268,0.0717056453006889,6.833261305097115,0.0680060262975234,,,,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5380,4,clustering,Michaelis-Menten Fit,1.098612243777502,0.0080743991401664,0.1067566733685939,1.0,0.4494068387997209,-0.1356478619651684,0.0083519620246932,0.6912560035750361,1.0129149754395768,0.3331921282055056,1.013550111926124,0.3334010524319065,1.0135676435841523,0.3334068193625878,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5381,5,pagerank,Piecewise Linear Fit,1.0986093745391126,0.0170226526870495,-0.1687238142429307,1.0,0.1025819958129797,,,,1.0527665324150906,0.3341287209031837,1.051227499461933,0.3336402601702169,1.0467872884756724,0.3322310189265994,,,,0.0340453059390242,0.0060265162689865,0.0005054317156875,tuberculosis_mibitof:segmentationmask_SampleID33.tif,8838,1433,
5382,0,degree,Piecewise Linear Fit,1.0986089903667642,0.0102158305700246,-0.2781744508573817,1.0,0.1130617977528089,,,,1.0323612897129515,0.3340942848848097,1.031353241678568,0.3337680588915137,1.0263152488811151,0.3321376562236765,,,,0.0204316611400572,256.62176457840764,6.8027134718956646,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5383,1,closeness,Piecewise Linear Fit,1.0986119157825625,0.1176894272316808,-0.2325306304803648,0.9978932584269664,0.7396199859254047,,,,1.0536591135329902,0.333739643342695,1.0518058408555704,0.3331526313248281,1.051664066843891,0.3331077253324768,,,,0.2353788546313314,0.1401316438124768,0.0544320320797209,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5384,2,betweenness,Piecewise Linear Fit,1.098612001386765,0.1220775795451384,-0.875737527029091,1.0,0.7507022471910112,,,,1.1105720592160433,0.3336514204630109,1.1094532047099688,0.333315280730208,1.1085146166322453,0.3330332988067809,,,,0.2441551594826101,0.0622315619275802,0.0010779847663507,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5385,3,harmonic,Michaelis-Menten Fit,1.0986007572239354,0.1435819116924611,-0.2036732826486278,1.0,1.0,0.0733014407800532,0.3478544142645917,0.0837340719054719,1.297993405030801,0.3310781781606298,1.3106320320414064,0.3343019030184797,1.311878814346776,0.3346199188208904,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5386,4,clustering,Piecewise Linear Fit,1.0986110543733512,0.0151467030357342,0.1317983976090068,1.0,0.1551966292134831,,,,1.054949870634564,0.3339314768227686,1.0533102756771204,0.3334124830954165,1.0509205355216424,0.3326560400818149,,,,0.0302934060709253,-5.577640526940278,0.7254835614169626,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5387,5,pagerank,Piecewise Linear Fit,1.0985853401443073,0.0106903927901524,-0.1666394679084006,1.0,0.1193820224719101,,,,1.0585546149620515,0.3357078053528824,1.0541904740998855,0.334323770811461,1.0404571841153036,0.3299684238356566,,,,0.0213807858033967,0.009583853303787,0.0005123760725327,tuberculosis_mibitof:segmentationmask_SampleID13.tif,8310,1424,
5388,0,degree,Michaelis-Menten Fit,0.6931328302813426,0.0030843373246573,-0.3180320322165337,1.0,0.254561770864493,14.806312971257764,0.0031244280082833,15.772359263621713,0.0,0.0,1.0004956239669698,0.4973213613572294,1.0112732275389014,0.5026786386427705,,,,,,,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5389,1,closeness,Piecewise Linear Fit,1.0985794958746842,0.1910244848179051,-0.2214935869540488,1.0,0.9413700269219264,,,,3.314951713887495,0.3371536599225723,3.2593349875443693,0.3314970517852831,3.2578821519294685,0.3313492882921445,,,,0.3820489700371103,0.09520283993915,0.0639204728653851,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5390,2,betweenness,Exponential Saturation Fit,1.0986120275722255,0.127140811964809,-1.02910122659758,1.0,1.0,,,,1.1043682761455722,0.3329951902792503,1.106168279550337,0.3335379371954917,1.105932595763748,0.333466872525258,0.0080696147813946,4.654245597287633,-0.0001019207923816,,,,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5391,3,harmonic,Michaelis-Menten Fit,1.0985027468407758,0.1298201431667519,-0.1759571287492208,1.0,1.0,0.0627923216591918,0.2822630224145979,0.0926417375666834,1.811162130921814,0.3263893055777126,1.8663349516487244,0.3363319928371103,1.8715883193424845,0.337278701585177,,,,,,,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5392,4,clustering,Piecewise Linear Fit,1.0985755887043858,0.0168763741937648,0.1180826871725756,1.0,0.1633263535746335,,,,1.1305128004056924,0.336335153200856,1.1232324039529542,0.3341691863445622,1.1075234279765558,0.3294956604545815,,,,0.0337527483868347,-4.856613145852,0.7760690293227576,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5393,5,pagerank,Piecewise Linear Fit,1.0985827839174642,0.0124593948096015,-0.1519853126906678,1.0,0.1298235118157343,,,,1.0712466117574737,0.3358920926479829,1.0660739896952016,0.3342702038784835,1.0519376014194808,0.3298377034735336,,,,0.024918790390005,0.0032328390411622,0.0002247412021877,TNBC_mibitof:p34_labeledcellData.tiff,49346,3343,
5394,0,degree,Exponential Saturation Fit,1.0985699076761362,0.0073987932265099,-0.2786831474247332,1.0,0.1639247943595769,,,,1.020081136330459,0.3290021319740768,1.0407334249861415,0.3356630207562242,1.039715913090278,0.335334847269699,5.810480713223612,93.6838156087929,7.519646772174908,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5395,1,closeness,Piecewise Linear Fit,1.0986106630710095,0.2033770461990798,-0.2435119565199246,1.0,0.9565217391304348,,,,3.2139285661399346,0.3341825894527991,3.202005730416575,0.3329428593114294,3.2013487923157165,0.3328745512357715,,,,0.4067540928268255,0.0948883471062892,0.0599510225899144,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5396,2,betweenness,Piecewise Linear Fit,1.098612182277631,0.1864742572535424,-0.8533369323825956,1.0,0.9318448883666276,,,,1.2022499959333794,0.3335504400701115,1.201114971081768,0.3332355404735002,1.2010374006767346,0.3332140194563882,,,,0.3729485154630916,0.0390110812916427,0.00125027941249,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5397,3,harmonic,Michaelis-Menten Fit,1.0984684505885125,0.1403144627049519,-0.2182170584732706,1.0,1.0,0.0779892753176793,0.3268986108692148,0.0839111800551212,2.089130328225961,0.3253540730472774,2.1658244810174256,0.337298160332058,2.1661430078489103,0.3373477666206644,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5398,4,clustering,Piecewise Linear Fit,1.0986026218878004,0.0213764839119874,0.1217218704709314,1.0,0.2132784958871915,,,,1.1033702682185091,0.3346025223330165,1.1017687517545225,0.3341168544988876,1.092416122544301,0.3312806231680958,,,,0.0427529678227885,-3.603665629948511,0.7099002514292015,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5399,5,pagerank,Exponential Saturation Fit,1.0984288058073943,0.0051399564167179,-0.1533732699585814,1.0,0.1316098707403055,,,,1.0004880698996843,0.3245124103434076,1.046228892743667,0.3393486339014555,1.0363332937118417,0.3361389557551368,0.000158829320046,134.8546804999062,0.0004383721249612,,,,tuberculosis_mibitof:segmentationmask_SampleID34.tif,10970,1702,
5400,0,degree,Piecewise Linear Fit,1.0986100256727624,0.0121571489344707,-0.2523129452153058,1.0,0.1578947368421052,,,,1.0301333519230114,0.3339952895252368,1.0290824643559435,0.3336545651941917,1.025059274508438,0.3323501452805715,,,,0.0243142978689525,219.24878195790248,7.898584249586074,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5401,1,closeness,Exponential Saturation Fit,1.0986122876791695,0.1536707247908278,-0.2494729013177223,0.9924812030075189,1.0,,,,1.027641507163068,0.333319503437551,1.0277475343361786,0.3333538937618477,1.0276633948716167,0.3333266028006013,0.041938680892383,3.333619635471174,0.0505781935768653,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5402,2,betweenness,Piecewise Linear Fit,1.098611730830255,0.1605155010929851,-1.0194417168613377,1.0,0.9090225563909774,,,,1.0782221416081434,0.3338304784548496,1.075894432434076,0.3331097918381532,1.0757327392941378,0.3330597297069972,,,,0.3210310025558209,0.086800142040466,-0.0002657111074439,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5403,3,harmonic,Exponential Saturation Fit,1.0986121713367198,0.0475603429013045,-0.1452611014949678,1.0,0.7458646616541353,,,,1.0775818682001996,0.3332937128264879,1.0784037322777116,0.3335479135864637,1.0771442988586144,0.3331583735870484,0.0272339920403783,14.556112793704514,0.0800561083334378,,,,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5404,4,clustering,Piecewise Linear Fit,1.0986091466532415,0.0171940460134276,0.1121525707294779,1.0,0.1917293233082706,,,,1.0409894666297357,0.3341849875946517,1.039219209509415,0.3336166885169396,1.0348009899814576,0.3321983238884087,,,,0.0343880920260391,-4.212786450887293,0.7182947080384128,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5405,5,pagerank,Piecewise Linear Fit,1.098603178108578,0.0110845518859806,-0.1470174441755347,1.0,0.1443609022556391,,,,1.0508104335007655,0.3346808168761822,1.0485248982929234,0.3339528789285054,1.0404037285705654,0.3313663041953122,,,,0.0221691040210015,0.0089018161403723,0.0005724901367091,tuberculosis_mibitof:segmentationmask_SampleID28.tif,8457,1330,
5406,0,degree,Piecewise Linear Fit,1.0986087631185872,0.0109166916369124,-0.2413154265963614,1.0,0.1213592233009708,,,,1.02442428968676,0.3341798273509118,1.0229789056483336,0.3337083252660044,1.01808492166918,0.3321118473830837,,,,0.0218333832738339,239.78292964161997,8.229727828155552,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5407,1,closeness,Piecewise Linear Fit,1.098610819647197,0.2069330439331999,-0.2407472640212782,1.0,0.9635922330097088,,,,2.518438602026513,0.3341414939513187,2.5093421204372954,0.3329345906162618,2.509261661124222,0.3329239154324194,,,,0.4138660883188283,0.0914765984177846,0.0596986978593704,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5408,2,betweenness,Exponential Saturation Fit,1.098612271638777,0.1953271539728003,-0.92385952933283,1.0,1.0,,,,1.2070635051060363,0.3332467048049946,1.2075592252046392,0.3333835634612841,1.2075091248636214,0.3333697317337212,0.0316438947248979,1.7261374614035714,0.00074641257587,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5409,3,harmonic,Michaelis-Menten Fit,1.098526158445713,0.1254367683046729,-0.1973827444105738,1.0,1.0,0.063981257896213,0.2558382810503559,0.0855930603216309,1.4545331528709609,0.3271908337477202,1.4929501007534365,0.3358325571645429,1.498036005611561,0.3369766090877368,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5410,4,clustering,Piecewise Linear Fit,1.0985982903072424,0.020563049873272,0.139039000739146,1.0,0.1972087378640776,,,,1.113336851143271,0.3350823152261487,1.1097326975360735,0.3339975688316587,1.0995076228191716,0.3309201159421927,,,,0.0411260997455976,-4.345424360048159,0.7320178649375593,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5411,5,pagerank,Piecewise Linear Fit,1.0985937948004645,0.0106242514865121,-0.1359913930199903,1.0,0.1183252427184466,,,,1.0532162677033443,0.3353296092603919,1.0494027133110244,0.3341154258647457,1.03821987907417,0.3305549648748624,,,,0.0212485032784268,0.006957541358301,0.000469635313198,tuberculosis_mibitof:segmentationmask_SampleID36.tif,10778,1648,
5412,0,degree,Piecewise Linear Fit,1.0985735921626776,0.0206119554753218,-0.3166453003853467,1.0,0.1698382492863939,,,,1.0898221231778291,0.3361330959312236,1.0847830725365517,0.33457890497053,1.0676287180827249,0.3292879990982462,,,,0.0412239109506637,205.34093625188785,9.134144386682438,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5413,1,closeness,Exponential Saturation Fit,1.0986121683087158,0.1993787653789623,-0.2469310000946628,0.9990485252140818,1.0,,,,2.689746785349874,0.333154697145525,2.692937375172689,0.3335498867566532,2.6908828892464154,0.3332954160978218,0.0743863131064757,1.563482863015308,0.0607562425492583,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5414,2,betweenness,Michaelis-Menten Fit,1.098612112390922,0.2069626048026187,-1.0123943494923895,1.0,1.0,0.0611318642411366,1.3238762281783414,-0.0001011822405492,1.1946757879281464,0.3330534787127499,1.1961691955350828,0.333469813088697,1.1961939285624383,0.3334767081985529,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5415,3,harmonic,Exponential Saturation Fit,1.0985727431308376,0.0760067192800689,-0.1823685413293092,1.0,0.912464319695528,,,,1.6369622933977075,0.3292839717707788,1.671778760499334,0.3362874956860757,1.6625373371970442,0.3344285325431454,0.0383999920470848,8.958226209169025,0.085019288920573,,,,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5416,4,clustering,Piecewise Linear Fit,1.0985979063705793,0.018159089502803,0.1491780269123593,1.0,0.1498572787821122,,,,1.1726848102946643,0.3346994256704281,1.1719547381129645,0.3344910536187329,1.1590557685045186,0.330809520710839,,,,0.036318179004944,-5.485991592452881,0.7674174346414817,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5417,5,pagerank,Piecewise Linear Fit,1.0985559615043046,0.016138786139866,-0.1945963882141028,1.0,0.137488106565176,,,,1.1121477890404925,0.3365981504314864,1.1067957601276197,0.3349783270133388,1.0851381506713735,0.3284235225551747,,,,0.0322775729348701,0.0049268348038624,0.0003290922141898,tuberculosis_mibitof:segmentationmask_SampleID42.tif,17660,2102,
5418,0,degree,Michaelis-Menten Fit,1.0986027621838517,0.0211420710377516,-0.4710086751566306,1.0,0.9802314368370298,11.947659100413436,0.0231476257820099,6.405415208531967,1.1775102831577235,0.331291143444006,1.1876482078677837,0.3341434367253336,1.1891480651856563,0.3345654198306603,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5419,1,closeness,Piecewise Linear Fit,1.0986122607617073,0.1971197955041746,-0.2480860112693562,1.0,0.9474445515911284,,,,3.0482253171542544,0.3334253250762567,3.0474607930711195,0.3333416988136201,3.0464668334872957,0.333232976110123,,,,0.3942395913806894,0.1058815067506563,0.0632581142011212,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5420,2,betweenness,Piecewise Linear Fit,1.098612226216244,0.1730827286067299,-0.9161037648649956,1.0,0.8953712632594021,,,,1.229315207474256,0.3334946068083807,1.2285569900092717,0.3332889138877833,1.2282899843852657,0.3332164793038359,,,,0.3461654583390517,0.0307540838591777,0.0004874771781675,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5421,3,harmonic,Exponential Saturation Fit,1.0983297509129564,0.1245185322139155,-0.2387305101567215,1.0,1.0,,,,2.2506314880466705,0.3221625761638075,2.3693238642388224,0.3391525818080699,2.3660562287192137,0.3386848420281226,0.058647572743242,4.845235075576854,0.0847201376203831,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5422,4,clustering,Exponential Saturation Fit,1.0986113284051624,0.0106056014686192,0.1491336104783557,1.0,0.1634522661523625,,,,1.1203473621511848,0.3329555088250273,1.1238077494770051,0.3339838997167485,1.1207009500864782,0.3330605914582241,-0.1943528061573641,65.35670630382225,0.7487827228044917,,,,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5423,5,pagerank,Piecewise Linear Fit,1.098545532429016,0.0155027327124358,-0.2000113269902246,1.0,0.1171648987463838,,,,1.1383969689363975,0.3372012017379109,1.1300013536670075,0.3347143613514572,1.1076186164501356,0.3280844369106317,,,,0.0310054660089872,0.0053081051071431,0.0003291371937737,tuberculosis_mibitof:segmentationmask_SampleID26.tif,16422,2074,
5424,0,degree,Exponential Saturation Fit,1.0985611717713617,0.0073943322599875,-0.3106299159753191,1.0,0.1431980906921241,,,,1.00654973829889,0.3287008766476762,1.0307537743810506,0.3366049946220785,1.0249023097212506,0.3346941287302452,4.75413538623184,93.74033462233358,5.275343008013256,,,,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5425,1,closeness,Piecewise Linear Fit,1.098604912849177,0.1849479476619274,-0.225574562815814,1.0,0.9363564041368336,,,,2.735141953055612,0.3351434479898047,2.7134608076187283,0.3324868056791679,2.712505473608718,0.3323697463310273,,,,0.3698958957345534,0.0900650366071134,0.057186725759683,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5426,2,betweenness,Michaelis-Menten Fit,1.0986106636273063,0.1734464429902113,-0.9853979475785152,1.0,1.0,0.0553858785428777,0.612802256559,0.0001810533802124,1.1587405701537117,0.3324836940728113,1.1631616599469945,0.3337522612604634,1.1632027263545617,0.3337640446667252,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5427,3,harmonic,Michaelis-Menten Fit,1.0985292168205882,0.1033992417562477,-0.1923480852023848,1.0,1.0,0.0530376925711895,0.1805826652329454,0.0810863337659092,1.5310577409597794,0.3272761789950845,1.5721581789913035,0.3360617355120773,1.5749667258527074,0.3366620854928381,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5428,4,clustering,Michaelis-Menten Fit,1.0986121221287866,0.0085029223164396,0.1470892788822362,1.0,0.5863166268894192,-0.1908816397431912,0.0088126687148961,0.730989687580595,1.04252769264924,0.3330853295556912,1.0433888806577116,0.333360477250696,1.0439951944670522,0.3335541931936128,,,,,,,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5429,5,pagerank,Piecewise Linear Fit,1.0985946209111954,0.0140771662526947,-0.1647987318465789,1.0,0.1336515513126491,,,,1.0640414297274137,0.3352701995119746,1.0603811465487682,0.3341168761193985,1.0492607134294096,0.3306129243686269,,,,0.0281543328493795,0.0081846370533577,0.0005839180669756,tuberculosis_mibitof:segmentationmask_SampleID55.tif,6097,1257,
5430,0,degree,Exponential Saturation Fit,1.098609447619605,0.0095340621673332,-0.3586939679354193,1.0,0.1821933962264151,,,,1.0631433594120514,0.3337471585846304,1.064047232331603,0.3340309067884369,1.0582847960339568,0.3322219346269327,7.260209200521189,72.70218802798371,6.490234532111537,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5431,1,closeness,Exponential Saturation Fit,1.0986122628876358,0.2184807288264962,-0.2520006743623721,1.0,1.0,,,,2.570415287024846,0.3332295973919957,2.571791846300564,0.333408055050394,2.5714392748630246,0.3333623475576102,0.1227177990870843,0.8465451995617226,0.0615073441188097,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5432,2,betweenness,Piecewise Linear Fit,1.098612280441309,0.224245581625224,-0.9296116977582196,1.0,0.9893867924528302,,,,1.2141906229202435,0.3333938018831796,1.2138607333031666,0.3333032204278768,1.2138598492695258,0.3333029776889436,,,,0.4484911643252176,0.0417290579245503,0.00070853507711,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5433,3,harmonic,Exponential Saturation Fit,1.0985445108667895,0.087866062668694,-0.1848789323067052,1.0,0.9616745283018868,,,,1.636798057472994,0.3278541261580587,1.6784203882859448,0.3361911673923387,1.6772398668867647,0.3359547064496024,0.0395683336421653,7.612160399963185,0.0850820213064672,,,,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5434,4,clustering,Piecewise Linear Fit,1.0986088860740757,0.0162299385754718,0.1251762293862618,1.0,0.1485849056603773,,,,1.07869446995013,0.3340316000437211,1.078141814525602,0.3338604631918408,1.072482348279195,0.3321079367644381,,,,0.0324598771502868,-4.941018083629274,0.7208285885632822,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5435,5,pagerank,Piecewise Linear Fit,1.098595275876506,0.010812698680535,-0.1652901818224634,1.0,0.111438679245283,,,,1.0710282592231797,0.3351503385427951,1.068024578222552,0.3342104149734907,1.0566123195101544,0.3306392464837142,,,,0.0216253976349754,0.0078952107513234,0.0004311081642878,tuberculosis_mibitof:segmentationmask_SampleID54.tif,11167,1696,
5436,0,degree,Exponential Saturation Fit,1.0983381761332058,0.0077015916885282,-0.3055275324089644,1.0,0.1652542372881356,,,,1.0121323976320913,0.3226013218094646,1.0693575951678331,0.3408409556844674,1.055919339421841,0.3365577225060679,6.669910251579263,90.00051007539244,7.580444542055509,,,,tuberculosis_mibitof:segmentationmask_SampleID40.tif,13013,1888,
5437,1,closeness,Piecewise Linear Fit,1.0986068602734875,0.187389671427321,-0.2140293076675542,1.0,0.9491525423728814,,,,2.672546448810628,0.3348859333439646,2.6543928286743426,0.3326111769873007,2.6535286452020923,0.3325028896687346,,,,0.374779343272531,0.0896839491214847,0.0617153901667175,tuberculosis_mibitof:segmentationmask_SampleID40.tif,13013,1888,
