,Unnamed: 0,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,dataset,num_edges,num_nodes,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
1989,3,harmonic,Constant Fit,1.0986122657525696,0.0,-0.0,1.0,0.0,,,,0.9984581017288328,0.3332324166968712,0.9989115575526772,0.3333837562270761,0.9989117698361492,0.3333838270760525,,,,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,0.0022887410634513
1990,4,clustering,Constant Fit,1.0986122886619971,0.0,-0.0,1.0,0.0,,,,0.9989995089032304,0.3333316862401854,0.999006784543124,0.3333341138703219,0.9990070423437256,0.3333341998894926,,,,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,0.2572533421721356
1991,5,pagerank,Exponential Saturation Fit,1.0986113092679246,0.0047622152927561,-0.1276586563982201,1.0,0.091260634184068,,,,0.9987911517674064,0.3326782986832593,1.001943841657143,0.3337283996046957,1.0015382408700282,0.333593301712045,0.0001768762456089,145.5514162524942,0.0006043321045874,glioma_mibitof:Stanford_TA550_R8C4_whole_cell.tiff,1104,1293,,,,
1992,0,degree,Constant Fit,1.0986122882451892,0.0,-0.0,1.0,0.0,,,,0.9983684840568444,0.3333197759308467,0.9984346853076056,0.3333418781770839,0.998424105311188,0.3333383458920693,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,1.1584582441113491
1993,1,closeness,Piecewise Linear Fit,1.0986122716289823,0.0648555005471006,-0.0348961286923742,0.6927194860813705,0.4914992272024729,0.1297110011248883,0.4226912083334083,0.7581704233509229,1.000293369714204,0.3334187446945467,0.9999523338144668,0.3333050702815905,0.9998656748240908,0.3332761850238627,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,
1994,2,betweenness,Constant Fit,1.0986122782663212,0.0,-0.0,1.0,0.0,,,,0.9997757462084886,0.3334000411157931,0.9995098679887624,0.3333113774232353,0.9994415091184202,0.3332885814609716,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,2.0020554830300903e-06
1995,3,harmonic,Constant Fit,1.0986122867222257,0.0,-0.0,1.0,0.0,,,,0.9994753065649864,0.3333055361336308,0.9996252672197048,0.3333555450894215,0.9995754102957854,0.3333389187769476,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,0.0016299858800392
1996,4,clustering,Constant Fit,1.0986122705693064,0.0,-0.0,1.0,0.0,,,,0.9987880515942062,0.3333493521877312,0.9984870800477518,0.3332489017769785,0.9989450350968756,0.3334017460352902,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,0.1977872947894361
1997,5,pagerank,Constant Fit,1.0986122437711885,0.0,-0.0,1.0,0.0,,,,0.9992146558075092,0.3334694967995071,0.9987002538764932,0.3332978246246729,0.998505048955484,0.33323267857582,,,,glioma_mibitof:Stanford_TA551_R8C4_whole_cell.tiff,541,934,,,,0.0010706638115631
1998,0,degree,Michaelis-Menten Fit,1.0986122067228,0.0805693055575126,-0.1685190638854443,1.0,1.0,,,,1.0238936443014557,0.3331456860563234,1.024666300233692,0.3333970861817788,1.0248511400326732,0.3334572277618978,,,,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,1.929552468324732,0.1201577465260082,3.8214093742553312,
1999,1,closeness,Piecewise Linear Fit,1.098612027953569,0.0473123059101418,0.496450825196714,0.996341463414634,0.3226438188494492,0.0946246118060715,-0.665795857972719,0.0949514097496429,1.02063724487027,0.3335755250448722,1.0201594448395326,0.3334193653545211,1.0188919512148429,0.3330051096006067,,,,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,,,,
2000,2,betweenness,Exponential Saturation Fit,1.0986122859387362,0.1466103061092201,-1.0240265017880366,1.0,1.0,,,,1.0881176708255196,0.3333278762774174,1.0882416395880812,0.3333658521741952,1.0880471442086237,0.3333062715483874,0.0200802352237466,3.6880053510038686,-0.000196775217396,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,,,,
2001,3,harmonic,Michaelis-Menten Fit,1.0985526990148444,0.1037126297758196,-0.385532258128078,1.0,1.0,,,,1.328353775966464,0.3282042651245511,1.3583323383760733,0.3356112467759397,1.3606524400859472,0.3361844880995091,,,,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,0.0337885940498104,0.18009108478455,0.0196798624513976,
2002,4,clustering,Constant Fit,1.0986122885185798,0.0,-0.0,1.0,0.0,,,,0.9997887218639028,0.3333414853776126,0.99975197282809,0.333329232810729,0.9997521197962248,0.3333292818116583,,,,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,,,,0.4766514271636222
2003,5,pagerank,Exponential Saturation Fit,1.0986074531563583,0.0024482303055299,-0.1212054521109917,1.0,0.0607317073170731,,,,0.999759998837842,0.3319222638725267,1.0071685865762623,0.3343819294093488,1.0051019640696004,0.3336958067181244,5.305953265627935e-05,283.12172216571935,0.0001923527988189,glioma_mibitof:Stanford_TA551_R10C3_whole_cell.tiff,9834,4100,,,,
2004,0,degree,Piecewise Linear Fit,1.09861203801369,0.0437571347518624,-0.4539096590854822,1.0,0.3680555555555556,0.0875142695052945,5.575630504354463,0.2935201577435564,1.0159951787463508,0.3336645722619971,1.0145909933061672,0.3332034215163277,1.014373536611368,0.3331320062216751,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,,,,
2005,1,closeness,Piecewise Linear Fit,1.0986122886681016,0.2380280392110915,0.0776742814801979,0.4675925925925926,0.995049504950495,0.4760560782495834,-0.2758161994960337,0.9108737004804944,1.0015951323783951,0.3333333573790146,1.0015949186540285,0.3333332862510125,1.0015951293464411,0.3333333563699728,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,,,,
2006,2,betweenness,Michaelis-Menten Fit,1.0985965479242998,0.2428947963289942,-1.0810619736471996,1.0,1.0,,,,1.0012331267017327,0.330690116078681,1.013237405167333,0.3346549232083723,1.013237518720235,0.3346549607129467,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,0.2326604107473607,13650.594399456862,-3.104687839905314e-07,
2007,3,harmonic,Michaelis-Menten Fit,1.0986069078145688,0.2428983022711147,-0.5221096957835815,1.0,1.0,,,,1.0175364680174186,0.3317874882544742,1.0246474717618952,0.3341061688575832,1.0246480054837612,0.3341063428879427,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,361.99291180203113,72282.38949943418,0.0011134148956808,
2008,4,clustering,Piecewise Linear Fit,1.0986115934187213,0.0330082238965969,-1.4517349536614026,1.0,0.2777777777777778,0.0660164477965481,1.968199457834491,-0.0202156461842699,1.0083997318102051,0.3338799872192727,1.0061879003921532,0.3331476523898448,1.0056584754145903,0.3329723603908823,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,,,,
2009,5,pagerank,Piecewise Linear Fit,1.0986113432875986,0.0355214205133816,-0.2259930198568084,1.0,0.3078703703703703,0.0710428415795557,0.012851628587405,0.0015635016079117,1.0079771655737748,0.3339235604883552,1.0060053643799527,0.3332703404574814,1.0046040115278982,0.3328060990541633,,,,glioma_mibitof:CHOP_941_R9C7_whole_cell.tiff,147,432,,,,
2010,0,degree,Exponential Saturation Fit,1.098612017689289,0.0157447471258682,-0.3433349627813909,1.0,0.2392432102532804,,,,1.0216302284681718,0.3332707970934108,1.0228240478712278,0.3336602385302001,1.0210115171781289,0.333068964376389,2.2438625025396624,44.0240274712633,2.1458141653245875,glioma_mibitof:Stanford_TA551_R2C3_whole_cell.tiff,6856,3277,,,,
2011,1,closeness,Piecewise Linear Fit,1.098607105145791,0.0358142386907551,0.5422198587073491,0.9777235276167228,0.2468789013732834,0.0716284773790283,-2.8860110602542486,0.2939846036035355,1.0312362923429867,0.3345086262229951,1.0283645350957005,0.3335770961956208,1.0232383327554315,0.3319142775813841,,,,glioma_mibitof:Stanford_TA551_R2C3_whole_cell.tiff,6856,3277,,,,
2012,2,betweenness,Michaelis-Menten Fit,1.098612162310505,0.1365500457357615,-1.0346032108679153,1.0,1.0,,,,1.0177331823783164,0.3330979710155065,1.0187390422496192,0.3334271829229672,1.0188846701486425,0.3334748460615263,,,,glioma_mibitof:Stanford_TA551_R2C3_whole_cell.tiff,6856,3277,0.0334436118567489,0.3055454514008342,-0.0003454868918216,
