,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,scaled_relative_likelihood_over_baseline,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,constant_c
betweenness,Piecewise Linear Fit,0.999997422882934,0.1647058808195284,-0.7695439604004999,1.0,0.8624567474048442,1.1336980142854989,0.32941176264643185,0.0327000116850191,0.001612915672105692,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,,,,
closeness,Piecewise Linear Fit,0.9999892778109879,0.2011692442340259,-0.20216421413973518,1.0,0.9541522491349481,3.1132131499934323,0.4023384888090081,0.11800296259895823,0.09368363331427523,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,,,,,,,
clustering,Exponential Saturation Fit,0.9999814946989466,0.027834665957584104,0.15741168542315484,1.0,0.41695501730103807,1.4706047859953606,,,,glioma_mibitof:Brainiaqc_R6C3_whole_cell.tiff,17340,1156,-0.2047392054972988,24.902103591357246,0.752695893380093,,,,
degree,Piecewise Linear Fit,0.9999348346595633,0.02355250242928209,-0.10087516335443303,1.0,0.2664298401420959,1.1821866713383011,0.04710500485860333,120.4438309913775,25.284674167362898,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,8445,563,,,,,,,
pagerank,Piecewise Linear Fit,0.9999415687651848,0.022541745748493013,-0.07659831035321481,1.0,0.25754884547069273,1.1686440215614116,0.04508349228231404,0.005740721165173146,0.0015600031266640565,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,8445,563,,,,,,,
betweenness,Piecewise Linear Fit,0.9999993154767058,0.1781157994998648,-0.8514497610265946,1.0,0.9626998223801065,1.1040290867933715,0.35623159960720513,0.05864131037130751,0.001822302313780096,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,8445,563,,,,,,,
closeness,Piecewise Linear Fit,0.9999730775141121,0.16579510993184574,-0.16392827396530607,1.0,0.9431616341030196,2.1840150265159797,0.33159022007415717,0.15755062266292388,0.13322370635821032,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,8445,563,,,,,,,
clustering,Piecewise Linear Fit,0.9999143549742353,0.03941639928377545,0.10212929902392691,1.0,0.36767317939609234,1.1866049018342177,0.07883279856300222,-1.7330780866758264,0.737186335179765,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,8445,563,,,,,,,
degree,Piecewise Linear Fit,0.9999881899896661,0.009256141947243049,-0.0739598431775007,1.0,0.12736660929432014,1.058935750924486,0.0185122838944943,225.83884868905335,26.173541810906244,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,26145,1743,,,,,,,
pagerank,Piecewise Linear Fit,0.9999858872786738,0.00925566762509334,-0.05775674197387732,1.0,0.12736660929432014,1.0594382026369153,0.01851133579204757,0.003416252250372007,0.0005158435488773999,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,26145,1743,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999998848,0.2478503376176846,-0.8478822895242435,1.0,0.9994262765347103,1.1556515666580653,0.49570067694788555,0.028945747286491394,0.001287118350060029,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,26145,1743,,,,,,,
closeness,Piecewise Linear Fit,0.9999978101966458,0.20160064508274655,-0.22484546697738755,1.0,0.9707401032702238,3.1095591610325766,0.40320129053630677,0.10873419242242897,0.07557222441585425,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,26145,1743,,,,,,,
clustering,Piecewise Linear Fit,0.99996387415367,0.02782025302338047,0.1302311150639038,1.0,0.26104417670682734,1.3043300227118713,0.05564050604495781,-3.085770075548695,0.7450357949006847,glioma_mibitof:Brainiaqc_R3C5_whole_cell.tiff,26145,1743,,,,,,,
degree,Piecewise Linear Fit,0.9999854114752649,0.02205882348216981,-0.08512276289876565,1.0,0.2251552795031056,1.077791459928721,0.04411764696438015,108.86817532214164,25.810736676867,glioma_mibitof:Brainiaqc_R2C1_whole_cell.tiff,9660,644,,,,,,,
pagerank,Piecewise Linear Fit,0.9999841390526873,0.022058823027293072,-0.06513995089828357,1.0,0.2267080745341615,1.0725878645633136,0.04411764706337077,0.00437334628141114,0.001384507685026903,glioma_mibitof:Brainiaqc_R2C1_whole_cell.tiff,9660,644,,,,,,,
betweenness,Exponential Saturation Fit,0.999999799940078,0.14548611039423592,-0.8828632670156792,1.0,1.0,1.2022911145357407,,,,glioma_mibitof:Brainiaqc_R2C1_whole_cell.tiff,9660,644,0.019876176836711792,3.754751433286058,0.0011099461395584127,,,,
closeness,Piecewise Linear Fit,0.999991365124408,0.21117820549512714,-0.19733972660982216,1.0,0.968944099378882,3.1872441286070265,0.4223564112832769,0.1441379123832613,0.12380682016295268,glioma_mibitof:Brainiaqc_R2C1_whole_cell.tiff,9660,644,,,,,,,
clustering,Piecewise Linear Fit,0.9999666388073282,0.05864210763928675,0.13497764323796235,1.0,0.4409937888198758,1.3631285018652621,0.11728421527097513,-1.5435313346536867,0.7611153609665924,glioma_mibitof:Brainiaqc_R2C1_whole_cell.tiff,9660,644,,,,,,,
degree,Exponential Saturation Fit,0.9999998688793713,0.01519220757288841,-0.08436393244123358,1.0,0.40932642487046633,1.0588532519973501,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,2895,193,4.811837453975924,45.62517836713019,26.112414366843435,,,,
pagerank,Exponential Saturation Fit,0.9999997977067208,0.01553328767388686,-0.06960070255963956,1.0,0.40932642487046633,1.0646207391291225,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,2895,193,0.000691799899038704,44.62333088643679,0.004623876693460936,,,,
betweenness,Piecewise Linear Fit,0.9999980924617237,0.1712463200228573,-0.9683149272774125,1.0,0.9326424870466321,1.171080049246075,0.342492640320575,0.12460604301263824,0.0006982298364526751,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,2895,193,,,,,,,
closeness,Exponential Saturation Fit,0.9999784287633098,0.17657564117079164,-0.2021569327483699,1.0,1.0,1.9309051581324237,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,2895,193,0.16105381403255847,2.369240030140842,0.2172994199904343,,,,
clustering,Michaelis-Menten Fit,0.9998769589467355,0.09555955338216914,0.19924295562384448,1.0,1.0,1.332435644739494,,,,glioma_mibitof:CHOP_907_R13C13_whole_cell.tiff,2895,193,,,,-0.37294097388215924,0.15751796869631135,0.8475880767389845,
degree,Piecewise Linear Fit,0.9999930312978197,0.014201762803404206,-0.0914364090639309,1.0,0.1272365805168986,1.059280128085493,0.02840352560682422,179.33090023970422,25.306585444732804,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,15090,1006,,,,,,,
pagerank,Piecewise Linear Fit,0.9999929990081694,0.013774453710221717,-0.06867003508112209,1.0,0.12524850894632206,1.0548724757615648,0.027548908008648745,0.00468355309757184,0.0008749558185839998,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,15090,1006,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999999972108,0.22380166401915436,-0.667985879691852,1.0,0.9990059642147118,1.054264745870828,0.44760332974226397,0.02626849115013575,0.0029220504203575203,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,15090,1006,,,,,,,
closeness,Piecewise Linear Fit,0.9999998077198003,0.20297841404472372,-0.20200595771989663,1.0,0.9811133200795229,2.401319656952574,0.4059568284218058,0.12214425760933455,0.0979396121863985,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,15090,1006,,,,,,,
clustering,Exponential Saturation Fit,0.9999953202523726,0.026087381178892498,0.14717251654609584,1.0,0.35685884691848907,1.2591089234534398,,,,glioma_mibitof:CHOP_1101_R1C3_whole_cell.tiff,15090,1006,-0.20376102737850985,26.569973143760485,0.7941279229668549,,,,
degree,Piecewise Linear Fit,0.9999745303880523,0.009261334947084818,-0.10085268021320093,1.0,0.08589129822585187,1.08226074991253,0.018522669894175815,299.61887494186544,24.73922952674356,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,53265,3551,,,,,,,
pagerank,Piecewise Linear Fit,0.999976097162249,0.008253471325402295,-0.07846467656674276,1.0,0.07856941706561532,1.0802954007055434,0.01650694331106244,0.002500075261716016,0.00024234131227077491,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,53265,3551,,,,,,,
betweenness,Piecewise Linear Fit,0.9999964257503414,0.1170508957578953,-0.5808961310025599,1.0,0.6806533370881442,1.0503427360890174,0.23410179284589433,0.01760026573175415,0.0014863364918524331,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,53265,3551,,,,,,,
closeness,Piecewise Linear Fit,0.9999983232865413,0.16666824182775478,-0.17641646851476275,1.0,0.8620107012109265,2.167910759245934,0.3333364841295362,0.07032017881481553,0.05471436337395879,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,53265,3551,,,,,,,
clustering,Exponential Saturation Fit,0.9999966272974291,0.013737407754320738,0.15346106800796672,1.0,0.22050126724866234,1.2385654127966192,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,53265,3551,-0.20233285379994775,50.45691250010405,0.7603982972604889,,,,
degree,Exponential Saturation Fit,0.9999993889639907,0.004421538775181631,-0.11223301652681403,1.0,0.061272584446190104,1.0359435725912614,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,38190,2546,6.0886282485655645,156.7660526769999,24.080628414794752,,,,
pagerank,Exponential Saturation Fit,0.9999992020419516,0.00419919256404847,-0.08830999178993007,1.0,0.0589159465828751,1.0374545636679318,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,38190,2546,6.402266801981288e-05,165.0664045633958,0.0003304768617828721,,,,
betweenness,Piecewise Linear Fit,0.9999978986221207,0.08447600290324546,-0.7149356843042701,1.0,0.46975648075412413,1.0195272553199808,0.16895200637313018,0.029816501216327757,0.001004305631657705,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,38190,2546,,,,,,,
closeness,Exponential Saturation Fit,0.9999472879358763,0.16193671129548187,-0.22243148062387175,1.0,1.0,2.1427749391806934,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,38190,2546,0.04774808176641973,2.687790963672794,0.05890444754598055,,,,
clustering,Exponential Saturation Fit,0.9999987021681309,0.01967944788455955,0.1447640022965487,1.0,0.23723487824037706,1.1450470763026033,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,38190,2546,-0.19269769640153694,35.22187595231638,0.7619068229463196,,,,
degree,Piecewise Linear Fit,0.9999730303161525,0.02124142190653305,-0.07330829652426703,1.0,0.19644444444444445,1.0784203530049061,0.042482843813109426,98.16347801396375,26.358195181152766,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,16875,1125,,,,,,,
pagerank,Piecewise Linear Fit,0.999975988831755,0.017775014547779758,-0.05564337791608335,1.0,0.18044444444444444,1.0689669504872983,0.035550030427924637,0.0026681896696295012,0.0008049134713188172,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,16875,1125,,,,,,,
betweenness,Piecewise Linear Fit,0.99999746741334,0.15399385393239665,-0.7250906316202773,1.0,0.8391111111111111,1.136051234645293,0.30798770880281195,0.032833857691499664,0.0019170018658784221,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,16875,1125,,,,,,,
closeness,Piecewise Linear Fit,0.9999983765051322,0.19542104662435253,-0.1992028359914026,1.0,0.9466666666666667,2.8427122835243708,0.3908420935720758,0.12086501209303245,0.094950869103767,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,16875,1125,,,,,,,
clustering,Piecewise Linear Fit,0.9999690360008824,0.03765160030621531,0.11843964028666341,1.0,0.3022222222222222,1.2951379757454498,0.07530320060875827,-2.0505352003588944,0.7290648160224137,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,16875,1125,,,,,,,
degree,Piecewise Linear Fit,0.9999775042469788,0.01568627382753802,-0.0938452217133186,1.0,0.19972067039106145,1.102794900287102,0.03137254765509474,167.82096944342845,25.418869866540806,glioma_mibitof:CHOP_907_R12C5_whole_cell.tiff,10740,716,,,,,,,
pagerank,Piecewise Linear Fit,0.9999737279755836,0.015641738509338636,-0.07359204164256983,1.0,0.19972067039106145,1.106494474411855,0.03128347752070824,0.0062313844625800025,0.0012269898871495788,glioma_mibitof:CHOP_907_R12C5_whole_cell.tiff,10740,716,,,,,,,
betweenness,Michaelis-Menten Fit,0.999998799365501,0.23407675842579811,-0.8491633541129672,1.0,1.0,1.1538187731338323,,,,glioma_mibitof:CHOP_907_R12C5_whole_cell.tiff,10740,716,,,,1.1552746503147933,25.164981090912416,0.0018912177816777917,
closeness,Piecewise Linear Fit,0.9999988473702921,0.20532596829753738,-0.21238554318985056,1.0,0.9832402234636871,2.6393567550535333,0.4106519368536078,0.15883914383442893,0.12094561987519224,glioma_mibitof:CHOP_907_R12C5_whole_cell.tiff,10740,716,,,,,,,
clustering,Piecewise Linear Fit,0.9999815212424107,0.04150219494428589,0.10377062484763468,1.0,0.4036312849162011,1.2426347716399573,0.0830043898835613,-1.6566328073198144,0.7313103563682753,glioma_mibitof:CHOP_907_R12C5_whole_cell.tiff,10740,716,,,,,,,
degree,Piecewise Linear Fit,0.999971485994132,0.012634253813476723,-0.08146434895515708,1.0,0.14295628036086053,1.0774709081880252,0.02526850762696741,181.1781447959737,25.80975201391259,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,,,,
pagerank,Piecewise Linear Fit,0.9999681967738503,0.012253014022414249,-0.06492094519202439,1.0,0.14156835530881332,1.0766577554265042,0.024506028747413727,0.0034879794151226533,0.0006155740675903975,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,,,,
betweenness,Exponential Saturation Fit,0.9999997099560431,0.1977936209005278,-0.8521118509863221,1.0,1.0,1.2063814099799328,,,,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,0.023985461117869915,1.6177484484517606,0.0011399254109670512,,,,
closeness,Piecewise Linear Fit,0.9999956223729355,0.2023380574175299,-0.21873205695631812,1.0,0.9625260235947258,3.2393633239696005,0.40467611519214464,0.11332771145629576,0.08190327400509123,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,,,,,,,
clustering,Exponential Saturation Fit,0.999993258163402,0.023361637015593975,0.17133976446098653,1.0,0.3830673143650243,1.3846134276936868,,,,glioma_mibitof:Brainiaqc_R6C2_whole_cell.tiff,21615,1441,-0.2323445287853488,29.67029669145376,0.7941946691458838,,,,
degree,Exponential Saturation Fit,0.9997253907309441,0.007413923539560238,-0.09473528315185191,1.0,0.18408736349453977,1.115231725465878,,,,glioma_mibitof:CHOP_907_R10C8_whole_cell.tiff,19230,1282,5.27320292919407,93.49262598169393,25.194649753241936,,,,
pagerank,Piecewise Linear Fit,0.9999522869869439,0.013235293747691217,-0.06333976241651722,1.0,0.1669266770670827,1.1144267003701276,0.026470588240114036,0.0035543795754108807,0.0006956695982496928,glioma_mibitof:CHOP_907_R10C8_whole_cell.tiff,19230,1282,,,,,,,
betweenness,Piecewise Linear Fit,0.9999939549079626,0.16756312786174885,-0.7831196933760702,1.0,0.8978159126365055,1.1983264546750703,0.3351262567182853,0.03368822242898061,0.001563322271633591,glioma_mibitof:CHOP_907_R10C8_whole_cell.tiff,19230,1282,,,,,,,
closeness,Piecewise Linear Fit,0.999981501085168,0.18862020620645076,-0.2067760166864317,1.0,0.9383775351014041,2.769592084363561,0.37724041272282405,0.12172088915965706,0.08807426010769442,glioma_mibitof:CHOP_907_R10C8_whole_cell.tiff,19230,1282,,,,,,,
clustering,Exponential Saturation Fit,0.9999852856197858,0.02299235659707296,0.1440144314224038,1.0,0.3915756630265211,1.429887835939003,,,,glioma_mibitof:CHOP_907_R10C8_whole_cell.tiff,19230,1282,-0.18422148051269047,30.14683315939488,0.7317042356843071,,,,
degree,Piecewise Linear Fit,0.9999652955043548,0.023039215647582087,-0.07238081503803467,1.0,0.27419354838709675,1.1378402313829499,0.0460784312952153,90.13190522680087,26.61291789639926,glioma_mibitof:CHOP_907_R13C2_whole_cell.tiff,7440,496,,,,,,,
pagerank,Piecewise Linear Fit,0.9999610745114982,0.021735032202377234,-0.05707090398026322,1.0,0.2701612903225806,1.1308059393967465,0.0434700652559598,0.005106883616009112,0.0018339206070521557,glioma_mibitof:CHOP_907_R13C2_whole_cell.tiff,7440,496,,,,,,,
betweenness,Exponential Saturation Fit,0.9999999999172563,0.22883083648878177,-0.7903581717055062,1.0,1.0,1.231079400690031,,,,glioma_mibitof:CHOP_907_R13C2_whole_cell.tiff,7440,496,0.1302850547585779,0.38417578686426335,0.002908327252191366,,,,
closeness,Piecewise Linear Fit,0.999995204724979,0.19542015936457893,-0.18842816100385973,1.0,0.9536290322580645,3.2245002332432984,0.39084031896091154,0.16864474767883675,0.14194606005604457,glioma_mibitof:CHOP_907_R13C2_whole_cell.tiff,7440,496,,,,,,,
clustering,Exponential Saturation Fit,0.9999851535965748,0.03243616565492664,0.14819248187419404,1.0,0.5141129032258065,1.4534961010154441,,,,glioma_mibitof:CHOP_907_R13C2_whole_cell.tiff,7440,496,-0.19472139328630553,21.36848954472325,0.7543221536555035,,,,
degree,Exponential Saturation Fit,0.9999346979314587,0.005682938650389583,-0.10221660325326874,1.0,0.10452961672473868,1.0555893168005752,,,,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,43050,2870,5.614771932631092,121.96985101970407,24.657682104420402,,,,
pagerank,Piecewise Linear Fit,0.9999861059394407,0.009494664093123491,-0.06764471523088005,1.0,0.0867595818815331,1.053645323241652,0.018989328997358525,0.002341148777589094,0.00030637697923649367,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,43050,2870,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999941724949,0.1785889191334849,-0.6960062784853664,1.0,0.913588850174216,1.0430606768863782,0.35717784009212905,0.01956968073632133,0.0015264749935211127,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,43050,2870,,,,,,,
closeness,Piecewise Linear Fit,0.9999861450779061,0.19069670159563926,-0.22002672157490183,1.0,0.9407665505226481,2.911932075868906,0.3813934036403704,0.08492548672738805,0.05740973238853479,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,43050,2870,,,,,,,
clustering,Piecewise Linear Fit,0.9999978981416819,0.02267926779452287,0.12337872667723414,1.0,0.17735191637630662,1.131304146167447,0.045358535587774126,-3.567103599457786,0.7365982173043443,glioma_mibitof:CHOP_1101_R2C2_whole_cell.tiff,43050,2870,,,,,,,
degree,Piecewise Linear Fit,0.9999489509633077,0.014993282275387956,-0.09029670336687462,1.0,0.13847251962883655,1.1240773224606901,0.02998656455079374,168.09087019867792,25.390351691808235,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,21015,1401,,,,,,,
pagerank,Piecewise Linear Fit,0.9999511062987477,0.012795648494088038,-0.070778838793441,1.0,0.12419700214132762,1.1122654599569557,0.02559129767510059,0.00372548893904207,0.0006258369700696337,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,21015,1401,,,,,,,
betweenness,Piecewise Linear Fit,0.9999999105991573,0.21865245974176395,-0.8895476474918466,1.0,0.9907209136331192,1.223379750991544,0.43730492076168664,0.03421366416702019,0.0009288801627780629,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,21015,1401,,,,,,,
closeness,Piecewise Linear Fit,0.9999980610693897,0.20863170356681066,-0.23710736622213657,1.0,0.9807280513918629,2.6823658503382566,0.41726340747142293,0.12352314678132344,0.08291765787516951,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,21015,1401,,,,,,,
clustering,Exponential Saturation Fit,0.9999779603928409,0.027340895503931227,0.1591160959182313,1.0,0.42683797287651676,1.4154985907008368,,,,glioma_mibitof:CHOP_907_R11C14_whole_cell.tiff,21015,1401,-0.20458597236502613,25.35188642042228,0.7451727824444653,,,,
degree,Piecewise Linear Fit,0.9999186460462903,0.013021115886681194,-0.08844301897009964,1.0,0.14361702127659576,1.1347608889848968,0.026042231773376095,189.94823019000043,25.491988758907286,glioma_mibitof:CHOP_907_R12C3_whole_cell.tiff,22560,1504,,,,,,,
pagerank,Piecewise Linear Fit,0.999923727347099,0.012474365765399916,-0.0665080946307576,1.0,0.14162234042553193,1.120382876370147,0.024948732273312586,0.0033600410023120696,0.0005883003102786816,glioma_mibitof:CHOP_907_R12C3_whole_cell.tiff,22560,1504,,,,,,,
betweenness,Piecewise Linear Fit,0.9999934807818749,0.17315813642778188,-0.7718879757119531,1.0,0.8969414893617021,1.1432688874952237,0.3463162740571055,0.02882265818548927,0.001474928013079106,glioma_mibitof:CHOP_907_R12C3_whole_cell.tiff,22560,1504,,,,,,,
closeness,Piecewise Linear Fit,0.9999775556880357,0.1986878517758792,-0.21042308451057712,1.0,0.9501329787234043,3.028206981819871,0.3973757039141638,0.10964941895716226,0.08174829605174767,glioma_mibitof:CHOP_907_R12C3_whole_cell.tiff,22560,1504,,,,,,,
clustering,Exponential Saturation Fit,0.999987213654711,0.02299681704377787,0.15770227797808767,1.0,0.3636968085106383,1.5269942345183247,,,,glioma_mibitof:CHOP_907_R12C3_whole_cell.tiff,22560,1504,-0.2031224737228178,30.140987759040083,0.7455670883937895,,,,
degree,Piecewise Linear Fit,0.9999563970497048,0.01780752040175314,-0.09049927520085237,1.0,0.18173598553345388,1.1279446614239357,0.03561504080353128,142.5324382575902,25.507923956940594,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,16590,1106,,,,,,,
pagerank,Piecewise Linear Fit,0.999961408649774,0.016860606185076413,-0.06836004223071318,1.0,0.1735985533453888,1.1149662166229817,0.03372121333887801,0.003480988533144777,0.0007998739394028202,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,16590,1106,,,,,,,
betweenness,Piecewise Linear Fit,0.9999998502674908,0.1956822380052515,-0.7744355977078567,1.0,0.9529837251356239,1.1806621196388325,0.39136447719374234,0.03307568151828089,0.0018851480037222065,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,16590,1106,,,,,,,
closeness,Piecewise Linear Fit,0.9999894910669198,0.20090442834187122,-0.21227862020079663,1.0,0.9638336347197106,2.8819613040308583,0.40180885700055013,0.12683056551163002,0.0945539803094561,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,16590,1106,,,,,,,
clustering,Michaelis-Menten Fit,0.9999925016911082,0.02385079575978177,0.16440790108823874,1.0,1.0,1.3508711339221846,,,,glioma_mibitof:CHOP_907_R11C4_whole_cell.tiff,16590,1106,,,,-0.2271227996099873,0.02644102293801726,0.7628668153856072,
