,data_source,node density in ROI,% new edges,P,border_size,P_adj
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point6_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.0005772672169947468,5.0,3.4834709362621414e-41,0.125,4.835057659531852e-41
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point7_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0015244195479413609,3.063596027889288,2.2503864496875402e-87,0.125,9.333276072210077e-87
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point8_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.0013644831096003534,3.071107961256792,1.9613528363124513e-69,0.125,5.053881937131836e-69
tma_controls_mibitof:201001_Slide23Stain2Run_shuffled_Point9_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0008234138449092801,3.4265458842063805,3.31131550339524e-41,0.125,4.608394971971183e-41
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point10_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.0012010272044173243,2.653444116858751,2.7236833792975173e-55,0.125,5.036153459766812e-55
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point11_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.0014811818637081552,3.092334494773519,1.8136008480936164e-86,0.125,7.289414991758513e-86
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point12_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.0014522887512146546,3.177071761830704,1.215988756609602e-82,0.125,4.3202876983979375e-82
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point13_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.00201450443190975,2.5816733067729083,1.0704230027509178e-95,0.125,5.627830029614674e-95
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point14_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.0017869831576117225,2.931127495054846,2.07618662980468e-98,0.125,1.20743591152328e-97
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point15_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0008214877306521823,3.7066246056782335,1.0275927381723707e-50,0.125,1.7281486921444876e-50
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point16_R3C5_segmentation_labels.tiff,tma_controls_mibitof,0.0008650527345758695,3.731343283582089,2.339639926671438e-56,0.125,4.452587136499025e-56
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point17_R4C1_segmentation_labels.tiff,tma_controls_mibitof,0.000443969336261027,4.712812960235641,1.1743520416278909e-29,0.125,1.3766897244759396e-29
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point18_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0005074971164936563,3.9027511196417146,6.278140971639839e-31,0.125,7.538113900204237e-31
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point19_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.0007591063903480921,4.212765957446808,9.657308649885258e-57,0.125,1.8756078926362972e-56
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point1_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.0014657729496513733,3.037640325775919,1.0613060939651237e-82,0.125,3.809722909716185e-82
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point20_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.0013806307606457696,3.3660589060308554,7.885376130463506e-80,0.125,2.5894878712342305e-79
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point21_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0005247986589760274,4.393564356435643,3.5189863042580215e-39,0.125,4.732900184409044e-39
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point22_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.00035694356250841845,6.307129798903108,4.209730337400803e-31,0.125,5.06042642174854e-31
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point23_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00044229287724582194,5.621301775147929,2.246963228874445e-31,0.125,2.7135600014597413e-31
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point24_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0006705920837422309,3.771760154738878,3.171823364542783e-39,0.125,4.2714982179677066e-39
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point25_R8C5_segmentation_labels.tiff,tma_controls_mibitof,0.0007687275106313379,3.996634413125789,9.50410177902096e-49,0.125,1.5244637830448105e-48
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point26_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.0005402750491159136,5.342136854741897,1.7141322516314074e-43,0.125,2.5061961712756954e-43
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point27_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.0009237387413339479,3.5265363128491622,1.2706306734840678e-55,0.125,2.374733449007028e-55
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point28_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.00038597967431035083,5.169491525423728,1.7066344533118133e-32,0.125,2.0876691726176237e-32
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point2_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0016506308693898714,2.958925442865486,1.9281884178731985e-92,0.125,9.207541940394494e-92
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point3_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.0019281666780182284,2.7153090121605863,3.4148746455517198e-99,0.125,2.0198207420564436e-98
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point4_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.0015594092681146896,2.9072164948453607,4.370902307554839e-87,0.125,1.777386446158042e-86
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point5_R1C6_segmentation_labels.tiff,tma_controls_mibitof,0.0016791618608227605,2.85659509202454,6.430513630404079e-91,0.125,2.948971228744778e-90
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point6_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.0018427901435189137,2.790373212417161,1.2230341777422065e-94,0.125,6.241071465831554e-94
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point7_R1C8_segmentation_labels.tiff,tma_controls_mibitof,0.0015682426061690623,3.1006160164271046,3.065142620271679e-90,0.125,1.3813045314730812e-89
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point8_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0016484044598231449,2.87221570926143,2.565846207230825e-90,0.125,1.161324305098821e-89
tma_controls_mibitof:201001_Slide31Stain4Run_restart_Point9_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.001554374205477869,2.8060694242361257,5.205656652640157e-82,0.125,1.8063628584661345e-81
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point10_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0004742568366392866,4.683195592286501,2.4739243767629343e-40,0.125,3.3841725048754462e-40
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point11_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.0015418544628067337,2.7208036835496023,4.120477130386753e-82,0.125,1.4394015747424865e-81
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point12_R4C1_segmentation_labels.tiff,tma_controls_mibitof,0.00031368711868308966,6.340956340956342,3.977163049235134e-28,0.125,4.514969175849263e-28
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point13_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.0004104190695886198,4.924543288324067,1.357858540246427e-29,0.125,1.5882367869623937e-29
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point14_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.001021681934282038,4.03530895334174,7.709962161254976e-67,0.125,1.892941181572271e-66
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point15_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0018299405990890706,2.8847845206684255,1.1763589302702276e-99,0.125,7.07855286942952e-99
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point16_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.0013900912138908865,3.090148698884758,5.462793610144046e-79,0.125,1.7077381826306162e-78
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point17_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0006007310656776871,4.29876410531972,1.2327402106563512e-40,0.125,1.6929849067193426e-40
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point18_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.0006038368196001387,4.930332261521972,4.618779261212403e-51,0.125,7.895154697737457e-51
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point19_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.0013536916238526815,3.3563437276838846,5.506391824868381e-81,0.125,1.8671511041328942e-80
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point1_R1C8_segmentation_labels.tiff,tma_controls_mibitof,0.001705113417916186,2.7741083223249667,7.756561863278621e-92,0.125,3.6047236159254666e-91
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point20_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.001839678815531349,2.4676233811690587,3.0026003749390008e-83,0.125,1.0929045420669579e-82
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point21_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.000416738683720305,5.447470817120623,1.1929231648841883e-31,0.125,1.4439918774935348e-31
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point22_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.001464334507110008,3.0369718309859155,4.4663209814681683e-79,0.125,1.4089212550631404e-78
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point23_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.0016086513113586947,2.8651572831095975,2.2085897732002487e-87,0.125,9.196567815605835e-87
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point24_R3C3_segmentation_labels.tiff,tma_controls_mibitof,0.0007860470396718037,4.158089748867847,4.299702020950452e-53,0.125,7.573586808476177e-53
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point25_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0009275278738946559,3.5838552540013917,1.2512666375506948e-56,0.125,2.4121640179449504e-56
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point26_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.00141762009322393,2.912400455062571,1.0410312743653787e-79,0.125,3.397221180609277e-79
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point27_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.0007420222991157248,4.048759251197214,8.608256059819765e-52,0.125,1.4811891831855165e-51
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point2_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.0015413034693759742,2.8451882845188283,3.5498735357419992e-84,0.125,1.3292871765134609e-83
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point3_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.0018992695117262591,2.75990518117169,1.5120543698401842e-101,0.125,9.53968847880989e-101
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point4_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0008766875996235908,4.149834741094381,4.118743760635193e-59,0.125,8.390630635657996e-59
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point5_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.0017599000384467512,2.7442371020856204,1.0349075801309645e-90,0.125,4.70453620487482e-90
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point6_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.0019357939254133025,2.579464137127642,2.489702007643462e-94,0.125,1.2520675313801179e-93
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point7_R8C5_segmentation_labels.tiff,tma_controls_mibitof,0.000889081977202977,4.39360929557008,3.940260601056039e-60,0.125,8.187248075248177e-60
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point8_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00036043863940661227,5.615942028985507,6.769999485426226e-26,0.125,7.41849417297758e-26
tma_controls_mibitof:201003_Slide27Stain5Run_shuffled_run_Point9_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0016471357924916776,2.8392402584687684,2.479960408943065e-87,0.125,1.0244598355990995e-86
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point10_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.0017044036027731367,2.8679245283018866,5.13170047308721e-88,0.125,2.1715854440991e-87
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point11_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.001621158767726914,2.7241996420759595,1.4558265571089916e-83,0.125,5.412555164108787e-83
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point12_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.0020634261315508502,2.599221789883268,5.119587236645323e-100,0.125,3.0985408798533617e-99
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point13_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0016439092777169634,2.875024447486798,8.077712589854905e-89,0.125,3.489169629061808e-88
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point14_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.001839677047289504,2.711212174217247,2.2921831673720988e-97,0.125,1.2968275419751929e-96
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point1_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.000921760861207228,3.9901995099754983,2.433367117823092e-60,0.125,5.086616806533813e-60
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point2_R3C3_segmentation_labels.tiff,tma_controls_mibitof,0.0008591660412938483,3.944402704733283,4.942111318022383e-59,0.125,1.002872881493431e-58
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point3_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0006584147916787167,4.482758620689655,9.988285517744536e-45,0.125,1.4982428276616803e-44
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point4_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.0017231426427293194,2.6187803965581744,4.451803241797177e-87,0.125,1.8032401458018917e-86
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point5_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.0019223752184517294,2.6425823716340524,1.8317973780645454e-97,0.125,1.0420224429317987e-96
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point6_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.0017264888325555492,2.941724073729287,3.690755777770088e-96,0.125,2.0115585155280953e-95
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point7_R4C1_segmentation_labels.tiff,tma_controls_mibitof,0.0004076969344068393,5.246422893481717,1.504759272749732e-30,0.125,1.794334940357928e-30
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point8_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0006217814375586836,4.3319415448851775,1.4647862153836892e-42,0.125,2.0888252742663295e-42
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4a_Point9_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0006301845911689491,4.5734840698869474,6.4112304616617076e-43,0.125,9.243893227963764e-43
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point10_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0009506251080255804,3.797897592404205,1.707998369347001e-64,0.125,3.959969493296722e-64
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point11_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.0018021914648212226,2.786211823539918,5.583497583988577e-96,0.125,2.980728710221594e-95
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point12_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0017298774269275915,2.8119180633147116,4.455253660576857e-93,0.125,2.1571716561211663e-92
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point13_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.0019944252210688197,2.611218568665377,1.570322896722671e-95,0.125,8.173530677441502e-95
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point14_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.0006330697146375724,4.296675191815857,2.58417577109589e-43,0.125,3.7624153534417085e-43
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point1_R8C5_segmentation_labels.tiff,tma_controls_mibitof,0.00100831984252105,3.8535645472061653,5.087949627740873e-59,0.125,1.0304582806377917e-58
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point2_R1C6_segmentation_labels.tiff,tma_controls_mibitof,0.0017996239591727102,2.746566791510612,2.1274785355322206e-94,0.125,1.0803439782873374e-93
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point3_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.0015703526626446964,3.027823240589198,1.7150991400570946e-85,0.125,6.662008226863565e-85
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point4_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.002035755478662053,2.7167903964618545,3.9757686574273387e-106,0.125,2.740910710186662e-105
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point5_R1C8_segmentation_labels.tiff,tma_controls_mibitof,0.0018252595155709343,2.7684711691059776,1.25727615137734e-97,0.125,7.19134326144951e-97
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point6_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00033899610924920066,5.780346820809249,9.232074677621682e-28,0.125,1.0412339912680576e-27
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point7_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.00038099636321653295,5.9024807527801535,8.803179968744363e-30,0.125,1.033157874573042e-29
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point8_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.001062011484319487,3.341433778857837,8.184194649242836e-57,0.125,1.5924760055816437e-56
tma_controls_mibitof:201005_Slide29Stain3Run_shuffled_4b_Point9_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.000462322628145548,5.4035087719298245,5.57033950501096e-38,0.125,7.293991729203031e-38
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point10_R2C10_segmentation_labels.tiff,tma_controls_mibitof,0.0015384171332910005,2.8709136630343672,2.098172890269655e-83,0.125,7.77294654366801e-83
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point11_R6C7_segmentation_labels.tiff,tma_controls_mibitof,0.0006551935842830283,3.8897095027080253,2.8069022015463104e-42,0.125,3.9809062558715385e-42
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point12_R1C7_segmentation_labels.tiff,tma_controls_mibitof,0.0016526044410373657,2.927971891469842,4.324226664352473e-92,0.125,2.0368868586384276e-91
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point13_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0008458293404741834,3.7065341994650365,1.0558396314491419e-48,0.125,1.6909677789823948e-48
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point1_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.0015857012531164834,2.63477908390758,4.24522935004057e-75,0.125,1.2241783250393998e-74
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point2_R6C11_segmentation_labels.tiff,tma_controls_mibitof,0.001607764851919677,2.778888444622151,1.5651571506165565e-79,0.125,5.060026688794519e-79
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point3_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.002033761594745636,2.684351807989894,2.2316352842569827e-102,0.125,1.461089516296553e-101
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point4_R1C10_segmentation_labels.tiff,tma_controls_mibitof,0.001895360695799419,2.650356778797146,4.67492143292889e-95,0.125,2.3973365574773274e-94
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point5_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.000495951329619614,5.417754569190601,3.1636955390369995e-38,0.125,4.1847611895012917e-38
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point6_R1C6_segmentation_labels.tiff,tma_controls_mibitof,0.0015297581250360791,2.8000000000000003,4.197244395833691e-80,0.125,1.4049297157758432e-79
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point7_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.0012363139563970828,2.585531470357796,2.192932601699293e-56,0.125,4.181030839503597e-56
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point8_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.0004043137088400925,5.088852988691437,1.1438586784459052e-30,0.125,1.3655468856217745e-30
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4a_Point9_R3C3_segmentation_labels.tiff,tma_controls_mibitof,0.0008237216455209534,3.805413887799137,1.2092682035658357e-50,0.125,2.0271307567021497e-50
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point10_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.00031106835125106297,4.842105263157895,1.8961250272840737e-24,0.125,2.058254591660814e-24
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point11_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.0006843521722414455,4.164694746805489,1.7781858833523883e-49,0.125,2.9059521264832594e-49
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point12_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00032711777397802233,5.923694779116466,6.597572000680306e-26,0.125,7.237168021821073e-26
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point13_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.0018358323721645521,2.7154870357393133,5.410468031451329e-96,0.125,2.903245990072594e-95
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point1_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.001396024553098963,3.0730129390018486,4.255802825017613e-80,0.125,1.4199649810395304e-79
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point2_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0005584395986539779,4.302325581395349,1.863364998454717e-36,0.125,2.3888706445706406e-36
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point3_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.0009343012425342321,3.6231884057971016,3.1774359130032858e-58,0.125,6.385542056827067e-58
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point4_R1C2_segmentation_labels.tiff,tma_controls_mibitof,0.00135309396250437,3.0780243378668573,2.1805988648611162e-77,0.125,6.560703521157289e-77
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point5_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0014777899406579478,3.092334494773519,2.810289050108591e-84,0.125,1.059967717812697e-83
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point6_R8C9_segmentation_labels.tiff,tma_controls_mibitof,0.000587274125336409,3.9867109634551494,7.001344865550412e-35,0.125,8.781204825346963e-35
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point7_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0007468735525706345,3.737505432420687,1.724720329738402e-45,0.125,2.6287465055017222e-45
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point8_R2C12_segmentation_labels.tiff,tma_controls_mibitof,0.0015013456362937333,2.445302445302445,6.940599228361261e-69,0.125,1.7579473957966112e-68
tma_controls_mibitof:201007_Slide21Stain1Run_shuffled_4b_Point9_R1C3_segmentation_labels.tiff,tma_controls_mibitof,0.0016827339375396872,2.9479326186830015,2.895385700153336e-93,0.125,1.4084563148876742e-92
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point10_R8C11_segmentation_labels.tiff,tma_controls_mibitof,0.0005079951509553772,5.249679897567221,2.3975674371667165e-35,0.125,3.0216316005938884e-35
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point11_R7C10_segmentation_labels.tiff,tma_controls_mibitof,0.00032389431183577495,5.983772819472617,1.8935124616756927e-27,0.125,2.126371599357493e-27
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point12_R8C10_segmentation_labels.tiff,tma_controls_mibitof,0.0009717651433401504,3.2471835652750163,1.1358820061763329e-54,0.125,2.0744792428588818e-54
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point13_R1C9_segmentation_labels.tiff,tma_controls_mibitof,0.0015670910871694416,2.9954862535904803,3.6103722948661936e-87,0.125,1.4796840783290188e-86
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point14_R3C4_segmentation_labels.tiff,tma_controls_mibitof,0.0008352564737182562,3.7480680061823803,7.963726338973551e-54,0.125,1.4293515722192182e-53
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point1_R8C1_segmentation_labels.tiff,tma_controls_mibitof,0.0009073442015995786,3.4556465977912363,8.208950944344764e-49,0.125,1.3187527674479782e-48
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point2_R3C3_segmentation_labels.tiff,tma_controls_mibitof,0.0008014393195943736,3.9951573849878934,1.4774282723580796e-54,0.125,2.6841236152264587e-54
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point3_R1C5_segmentation_labels.tiff,tma_controls_mibitof,0.001566706619287408,2.879473467708762,3.2193311640011946e-87,0.125,1.3246338900099778e-86
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point4_R1C11_segmentation_labels.tiff,tma_controls_mibitof,0.001569590128402661,2.811409809152473,4.585080556512359e-81,0.125,1.5598264246174397e-80
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point5_R6C10_segmentation_labels.tiff,tma_controls_mibitof,0.0007977708552199685,3.449675324675325,7.321838281149721e-50,0.125,1.2060179827020348e-49
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point6_R3C2_segmentation_labels.tiff,tma_controls_mibitof,0.0020560334045296234,2.6942355889724308,4.522766351833404e-102,0.125,2.888466117950045e-101
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point7_R2C11_segmentation_labels.tiff,tma_controls_mibitof,0.0012122611556889685,2.845744680851064,2.61338556893745e-65,0.125,6.113560398345811e-65
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point8_R1C4_segmentation_labels.tiff,tma_controls_mibitof,0.0018426763457586757,2.6540946394272744,2.365145035354925e-95,0.125,1.2188692979230085e-94
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6a_Point9_R7C6_segmentation_labels.tiff,tma_controls_mibitof,0.0005233889434085705,4.646840148698884,4.850788178982506e-42,0.125,6.85165603028601e-42
tma_controls_mibitof:201008_Slide25Stain6Run_shuffled_6b_Point10_R7C7_segmentation_labels.tiff,tma_controls_mibitof,0.0004050491639246474,5.32258064516129,1.5497735973631722e-29,0.125,1.8086483350393076e-29
