,measure,best_fit_type,entropy_AIC_weights,observed_half_life,observed_effect_strength,included samples,affected samples,constant_c,Piecewise Linear Fit_scaled_relative_likelihood_over_Constant Fit,Piecewise Linear Fit_AIC_weight,Exponential Saturation Fit_scaled_relative_likelihood_over_Constant Fit,Exponential Saturation Fit_AIC_weight,Michaelis-Menten Fit_scaled_relative_likelihood_over_Constant Fit,Michaelis-Menten Fit_AIC_weight,exponential_saturation_a,exponential_saturation_b,exponential_saturation_c,michaelis_menten_a,michaelis_menten_b,michaelis_menten_c,piecewise_linear_b,piecewise_linear_m,piecewise_linear_c,dataset,num_edges,num_nodes
0,degree,Constant Fit,1.0986122885453995,0.0,0.0,1.0,0.0,5.979575805184603,0.9995248481689496,0.33333407844949825,0.999540576207214,0.3333393236328974,0.9995024172865741,0.33332659791760433,,,,,,,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
1,closeness,Michaelis-Menten Fit,1.0985856626937083,0.03217471265145241,-0.10213972204402398,1.0,1.0,,1.1802190746195569,0.33018700892110125,1.1927904356648973,0.33370406790692236,1.201386340345672,0.33610892317197627,,,,-0.015301014644098145,0.03747192695864812,0.07627403487512546,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
2,betweenness,Piecewise Linear Fit,1.098612116354287,0.00010323186444827361,-0.9218555242162398,1.0,0.009819324430479183,,1.4670244100634888,0.33353138694051393,1.4664538956669468,0.33340167917516056,1.4649815319493562,0.33306693388432546,,,,,,,0.00020646372889650873,-536.7734104695213,0.11552145210281105,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
3,harmonic,Michaelis-Menten Fit,1.0985793218905555,0.025039233960836623,-0.09634905285772043,1.0,1.0,,1.1389917457148222,0.32986403420296756,1.1521310894291328,0.33366932685823764,1.161789964115612,0.3364666389387948,,,,-0.017881014335588852,0.02813441264794883,0.09581160997301344,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
4,clustering,Michaelis-Menten Fit,1.098612284825632,0.04869878432938223,-0.023795157195720867,1.0,1.0,,1.000059874168367,0.33329222344353193,1.0002339670427787,0.3333502437708114,1.000255838093935,0.3333575327856566,,,,-0.023275297262230432,0.06195506917837029,0.4407286715091655,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
5,pagerank,Exponential Saturation Fit,1.0986082788015281,3.7063840983167546e-05,-0.08974991531609101,1.0,0.009426551453260016,,0.999221163251928,0.3319988068279684,1.0052542206316157,0.334003335880438,1.0052377316509158,0.3339978572915935,-7.731566396913555e-05,18701.43951553041,0.0004693861213754007,,,,,,,glioma_mibitof:CHOP_1101_R3C3_whole_cell.tiff,7612,2546
0,degree,Constant Fit,1.0986122881418892,0.0,0.0,1.0,0.0,5.984229794424106,0.9997193665010742,0.33334749313433387,0.9996706725398843,0.333331256567916,0.9996406634284396,0.3333212502977501,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
1,closeness,Exponential Saturation Fit,1.0985617944018853,0.04504745804845308,-0.12218074075095407,1.0,0.596733314559279,,1.7280196252906745,0.3295719732163764,1.7706947922171332,0.3377110815722351,1.744509417415087,0.3327169452113885,-0.01412217375229909,15.375619639288786,0.06481984807056619,,,,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
2,betweenness,Michaelis-Menten Fit,1.0986113371867345,2.1051751515770698e-05,-0.9369387487707329,1.0,0.009011546043368065,,1.4990014753364982,0.33280190690711076,1.5011297959066965,0.33327442755230396,1.5040540841456758,0.3339236655405854,,,,-0.11968828211569608,2.1053551484393684e-05,0.12371084071309242,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
3,harmonic,Michaelis-Menten Fit,1.0984341689362263,0.026510862874069924,-0.1317204546233318,1.0,1.0,,1.6466109880844502,0.3244565458440761,1.7137394392485024,0.33768387491582535,1.7146311354546904,0.3378595792400984,,,,-0.020913986347478816,0.029709615692032013,0.08473290331178357,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
4,clustering,Piecewise Linear Fit,1.098612236388906,0.023890928246104188,-0.030582827515539642,1.0,0.18417347226133485,,1.0015685262332026,0.33347278386672885,1.0011003920193071,0.33331691832638677,1.0007801627179955,0.33321029780688455,,,,,,,0.047781856483616346,-0.556113830451492,0.44771535163249654,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
5,pagerank,Constant Fit,1.0986122886675496,0.0,0.0,1.0,0.0,0.00028161081385525197,0.9994406348461332,0.33333381019227437,0.9994388585691535,0.3333332177677191,0.999438121799424,0.33333297204000645,,,,,,,,,,glioma_mibitof:Brainiaqc_R5C3_whole_cell.tiff,10625,3551
0,degree,Constant Fit,1.0986122833209049,0.0,0.0,1.0,0.0,5.945169712793733,0.9992038478470733,0.33337840116514755,0.9990494748737868,0.3333268955438189,0.9989529880505805,0.3332947032910335,,,,,,,,,,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
1,closeness,Michaelis-Menten Fit,1.098601623548563,0.0019211074954126905,-0.06706080048050493,1.0,0.19843342036553524,,1.0933346950658496,0.33128913402257026,1.1013178726432447,0.3337081005095016,1.1055905818032052,0.3350027654679281,,,,-0.015201940360686084,0.00193656472456961,0.12046081497478306,,,,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
2,betweenness,Michaelis-Menten Fit,1.0986122626470631,1.6407888245999825e-05,-0.8335035733904306,1.0,0.02610966057441253,,1.397782775601424,0.33327956177539503,1.3977827754414922,0.33327956173726175,1.3984593335175806,0.3334408764873432,,,,-0.0886653478865576,1.640900683177116e-05,0.09751769270242326,,,,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
3,harmonic,Michaelis-Menten Fit,1.0986116342187509,0.0012340720207766973,-0.06857613200333512,1.0,0.16057441253263707,,1.088670311462105,0.33280108459647006,1.0910365007307705,0.33352441685480533,1.0915274531105141,0.3336744985487246,,,,-0.01980927468580675,0.001240432082325795,0.1539406739843542,,,,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
4,clustering,Piecewise Linear Fit,1.0986120033304918,0.028044196725340868,-0.050393264225950536,1.0,0.27023498694516973,,1.0044729782809405,0.33366544887696775,1.003308419882368,0.33327860631454453,1.0026381153396287,0.3330559448084877,,,,,,,0.0560883934437516,-0.8093389397279216,0.47309992410028984,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
5,pagerank,Constant Fit,1.0986122865130572,0.0,0.0,1.0,0.0,0.0013054830287206264,0.997622268148709,0.3333639877083983,0.997495697001658,0.3333216928803287,0.9974736312201257,0.333314319411273,,,,,,,,,,glioma_mibitof:CHOP_907_R2C13_whole_cell.tiff,2277,766
0,degree,Piecewise Linear Fit,1.098611985992596,0.031777426385299,0.041015829932241996,1.0,0.3197158081705151,,1.0044047385083708,0.33369360459965963,1.0029577488947754,0.33321287092580626,1.0025985207299875,0.33309352447453416,,,,,,,0.06355485277145168,7.443588556389286,5.530456943180955,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
1,closeness,Piecewise Linear Fit,1.0986122886679823,0.22846763726257935,0.10087095169603703,1.0,0.9982238010657194,,1.216662031903495,0.3333334515379055,1.2166607422444455,0.33333309820518775,1.2166620272278688,0.33333345025690664,,,,,,,0.4569352753807836,0.05340368546369464,0.10875565058574763,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
2,betweenness,Exponential Saturation Fit,1.0941294442118998,5.1909541981047365e-06,-0.7620563495359844,1.0,0.04085257548845471,,1.225164541176736,0.35405101792828236,1.2343071246906552,0.35669306386644545,1.0009464070582146,0.2892559182052722,-0.06940831024894441,133529.82012690837,0.0802442980646901,,,,,,,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
3,harmonic,Piecewise Linear Fit,1.0986122886679703,0.22846763727126618,0.08071224942180522,1.0,0.9982238010657194,,1.1565503386980194,0.3333334582731288,1.156549051421864,0.33333308726272115,1.1565503254821972,0.33333345446415,,,,,,,0.45693527538078427,0.05451050800174972,0.141845950735301,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
4,clustering,Constant Fit,1.0986121857539213,0.0,0.0,1.0,0.0,0.4383348839831966,0.9998997913940822,0.3335467152985388,0.9989781336764314,0.3332392685853803,0.9989024323199903,0.333214016116081,,,,,,,,,,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
5,pagerank,Constant Fit,1.0986120690375614,0.0,0.0,1.0,0.0,0.0017761989342806395,0.9991323771808918,0.333640451817176,0.99790190300025,0.3332295593559217,0.9976037253098218,0.33312998882690237,,,,,,,,,,glioma_mibitof:CHOP_907_R12C13_whole_cell.tiff,1663,563
0,degree,Piecewise Linear Fit,1.0986122693556697,0.016030648081497217,0.01837182221994063,1.0,0.16051605160516053,,1.0005322238743135,0.3334219740030868,1.0002032756099077,0.33331235376593105,1.0000631937208362,0.33326567223098214,,,,,,,0.03206129616346911,6.753293688465751,5.7844423784157355,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
1,closeness,Exponential Saturation Fit,1.0985281937837696,0.03663279044918511,-0.08245648213565193,1.0,0.5598559855985599,,1.6290124666424874,0.3354912377505151,1.6373112435093704,0.3372003510813813,1.5892799043123964,0.32730841116810366,-0.009379580315141738,18.919193833630217,0.06156054159253986,,,,,,,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
2,betweenness,Michaelis-Menten Fit,1.0985724933225174,2.3242640333837473e-05,-0.9273906868782431,1.0,0.014101410141014101,,1.4677100430223275,0.3293975908079436,1.4883191808934941,0.3340228915583642,1.4997108421312333,0.3365795176336921,,,,-0.10475844854473927,2.3244819506857394e-05,0.10885433496202436,,,,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
3,harmonic,Exponential Saturation Fit,1.0985866545968155,0.025854149420169687,-0.07716196313352715,1.0,0.42754275427542754,,1.4301579169709524,0.3307861568447798,1.4549781679694131,0.33652691829655895,1.4383759102790983,0.3326869248586612,-0.011349572527435414,26.809835569205244,0.0792184822215397,,,,,,,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
4,clustering,Piecewise Linear Fit,1.0986120235330472,0.014657888565542851,-0.047794519250528765,1.0,0.1491149114911491,,1.004385239557701,0.33364526072061257,1.0033504051240587,0.33330150058673474,1.0026030527372092,0.33305323869265274,,,,,,,0.029315777129052728,-1.4419934772441487,0.4633751465751235,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
5,pagerank,Constant Fit,1.0986122824259028,0.0,0.0,1.0,0.0,0.0003000300030003001,0.9996948617708261,0.33338548312245225,0.9994795162434712,0.3333136681362791,0.9994410758074844,0.3333008487412687,,,,,,,,,,glioma_mibitof:CHOP_1101_R7C2_whole_cell.tiff,9965,3333
0,degree,Constant Fit,1.098612288612708,0.0,0.0,1.0,0.0,5.9878103837471786,0.9996975489066351,0.33333764666717697,0.9996845158900045,0.33333330095771974,0.9996717741619985,0.3333290523751033,,,,,,,,,,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
1,closeness,Exponential Saturation Fit,1.098578397949362,0.05791739051397111,-0.1357687502844778,1.0,0.7751693002257336,,1.7634718927688884,0.33066815393323473,1.7978404137372042,0.3371125863217571,1.7717440274429914,0.3322192597450081,-0.014959780467010207,11.923010406726144,0.06241001516215962,,,,,,,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
2,betweenness,Michaelis-Menten Fit,1.0985987721112145,5.6280402260904616e-05,-0.9471865730018496,1.0,0.014221218961625282,,1.4063719090000428,0.3310660746368142,1.4173993982016684,0.333661993639262,1.4242384308629934,0.3352719317239239,,,,-0.11778789133836426,5.6293095419550385e-05,0.12105806075333932,,,,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
3,harmonic,Exponential Saturation Fit,1.0985081181679945,0.044050065363438806,-0.13305595569418324,1.0,0.6395033860045146,,1.6326986977620903,0.32668758402058196,1.6886445049467003,0.33788181147373864,1.6763940166500788,0.3354306045056794,-0.018671318103209236,15.726599759240358,0.07946809949794044,,,,,,,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
4,clustering,Piecewise Linear Fit,1.0986122361073396,0.017721142304397097,-0.03334273777947004,1.0,0.1528216704288939,,1.0018551176658341,0.3334681161539222,1.0014352306692687,0.33332835649878517,1.0010602001395161,0.3332035273472925,,,,,,,0.03544228460446447,-0.8185736839734851,0.44956513815544463,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
5,pagerank,Constant Fit,1.0986122886681065,0.0,0.0,1.0,0.0,0.00022573363431151237,0.9995488821517151,0.3333333434614792,0.9995488371269511,0.33333332844645047,0.9995488360642901,0.3333333280920703,,,,,,,,,,glioma_mibitof:CHOP_1101_R1C2_whole_cell.tiff,13263,4430
0,degree,Constant Fit,1.0986122876482596,0.0,0.0,1.0,0.0,5.975782038345106,0.9994636442324584,0.3333536346300265,0.9993889942761404,0.33332873644147587,0.999355691638202,0.3333176289284977,,,,,,,,,,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
1,closeness,Exponential Saturation Fit,1.0986072963480835,0.04284971997828572,-0.10447292576546309,1.0,0.6059535822401615,,1.4282395346308823,0.3332044427248016,1.4345774664958744,0.3346830651854579,1.423559023608562,0.33211249208974053,-0.016068471263128815,16.139802482762768,0.08480409361098411,,,,,,,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
2,betweenness,Michaelis-Menten Fit,1.0986121528096193,1.1273354165730919e-05,-0.9164609531540314,1.0,0.012108980827447022,,1.501390547082714,0.33319347436773034,1.501547355440346,0.3332282737885678,1.5031243783537203,0.3335782518437018,,,,-0.11531033019213699,1.1273989071600287e-05,0.12056243177494161,,,,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
3,harmonic,Michaelis-Menten Fit,1.0985952662276826,0.02577976137085551,-0.09974486471802448,1.0,1.0,,1.2690609223985556,0.3305901718992395,1.28427747738668,0.3345540820949223,1.285435496933486,0.3348557460058382,,,,-0.02082609021307421,0.029590640605493653,0.10690803734538512,,,,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
4,clustering,Piecewise Linear Fit,1.0986122576095876,0.02687374493908357,-0.04182197471571915,1.0,0.18213925327951563,,1.0026377132939668,0.33340130372759563,1.0025806768794263,0.3333823377394669,1.0020815276252737,0.33321635853293735,,,,,,,0.053747489870367884,-0.6891339210629359,0.4613396660120891,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
5,pagerank,Constant Fit,1.0986122886559602,0.0,0.0,1.0,0.0,0.0005045408678102925,0.9990019539831767,0.3333356567523333,0.9989915459921487,0.3333321839317738,0.9989914722187238,0.33333215931589294,,,,,,,,,,glioma_mibitof:CHOP_1101_R6C2_whole_cell.tiff,5922,1982
0,degree,Constant Fit,1.0986122672064287,0.0,0.0,1.0,0.0,5.938931297709924,0.9994471605319264,0.3334293375171722,0.9990620948884172,0.33330087431522804,0.998968914839504,0.3332697881675998,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
1,closeness,Piecewise Linear Fit,1.0984326384765741,0.007149646253920283,-0.04252945442329147,1.0,0.08015267175572519,,1.0586356224007156,0.3422885820270611,1.0170899091490533,0.3288556094562292,1.0170905248065036,0.3288558085167097,,,,,,,0.014299292505536021,-0.620489690668378,0.1087470906135323,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
2,betweenness,Michaelis-Menten Fit,1.0985818125350386,7.685103349235574e-06,-0.8122336206808011,1.0,0.027989821882951654,,1.3453911011393678,0.3296568529753853,1.36769144404949,0.33512103425159345,1.3681039643475454,0.33522211277302133,,,,-0.08038602529899072,7.685355570557522e-06,0.08967608776766238,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
3,harmonic,Piecewise Linear Fit,1.098488852069371,0.00444168297705212,-0.04312286025922639,1.0,0.06743002544529263,,1.0485617280777328,0.34075368544510815,1.014310803108905,0.3296230780611938,1.0143112906348437,0.329623236493698,,,,,,,0.008883365953429295,-1.3161537364239095,0.14141063832928766,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
4,clustering,Piecewise Linear Fit,1.0986122662643059,0.08290397626813911,-0.041579219428719685,1.0,0.5368956743002544,,1.0020914297178534,0.3334303155874879,1.0017153783582458,0.3333051903546074,1.0015930697131088,0.3332644940579046,,,,,,,0.16580795246252045,-0.22480027546664016,0.46686162176820045,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
5,pagerank,Constant Fit,1.0986122881131586,0.0,0.0,1.0,0.0,0.0012722646310432567,0.9975692660154617,0.33334901868980077,0.9975008893419763,0.3333261698533499,0.9974968242494631,0.33332481145684917,,,,,,,,,,glioma_mibitof:Brainiaqc_R9C5_whole_cell.tiff,2334,786
0,degree,Piecewise Linear Fit,1.0986122838490147,0.04533343743974987,0.017654071165006724,1.0,0.30036630036630035,,1.000334776133374,0.333371229677778,1.000233236741974,0.33333739069449014,1.0000951730278078,0.33329137962773175,,,,,,,0.0906668748834458,2.297446211383099,5.79540218281596,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
1,closeness,Exponential Saturation Fit,1.0986083235834834,0.013878054672272155,-0.04882527553790809,1.0,0.2129774986917844,,1.082812103739824,0.33381501988141826,1.0839422233879459,0.33416341912031045,1.0769945734593678,0.33202156099827135,-0.0070302639516259275,49.945557696079305,0.075509236147969,,,,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
2,betweenness,Piecewise Linear Fit,1.098611934121926,8.671799907884433e-05,-0.8877190140608457,1.0,0.014652014652014652,,1.454105620831407,0.3335725768909031,1.4537369176839194,0.33348799619934033,1.4513456009430947,0.33293942690975653,,,,,,,0.00017343599815765562,-525.3629084568518,0.0968791866316299,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
3,harmonic,Michaelis-Menten Fit,1.0986070676013044,0.0012337916083315912,-0.06304753176922387,1.0,0.10413396127681843,,1.0514542103579343,0.3319060971627371,1.0567777865781427,0.33358655779410995,1.0596947731539441,0.3345073450431531,,,,-0.011962584566581775,0.001239948719047162,0.10059984564349958,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
4,clustering,Piecewise Linear Fit,1.0986122692524782,0.038639332190882586,-0.03534675456076427,1.0,0.2616431187859759,,1.002256797315086,0.3333917728263423,1.0021812581502074,0.33336664539775895,1.0018052864696723,0.3332415817758989,,,,,,,0.07727866436258699,-0.4029479548874957,0.45605250945043146,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
5,pagerank,Constant Fit,1.098612286222211,0.0,0.0,1.0,0.0,0.000523286237571952,0.9991921493246281,0.33336513103575277,0.9990718154583689,0.33332498348743517,0.9990265623341499,0.33330988547681206,,,,,,,,,,glioma_mibitof:CHOP_1101_R8C2_whole_cell.tiff,5703,1911
0,degree,Piecewise Linear Fit,1.09861225767431,0.045093096865007044,0.019447280864607758,1.0,0.34933333333333333,,1.0003318906597543,0.3334458759366231,0.9999119992083281,0.3333059113167541,0.9997389044906749,0.3332482127466227,,,,,,,0.0901861937335678,2.537820593841958,5.7700960370180105,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,3348,1125
1,closeness,Exponential Saturation Fit,1.0979916179707854,0.008554594078932701,-0.03897826569042862,1.0,0.184,,1.0828810534916171,0.3406058868468554,1.0890988556337071,0.34256161412273317,1.0072988271183234,0.31683249903041155,-0.006944011744984398,81.02630866693582,0.09254743827162681,,,,,,,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,3348,1125
2,betweenness,Michaelis-Menten Fit,1.0986116869280185,3.0164171301313034e-05,-0.8306499263433748,1.0,0.033777777777777775,,1.3025641172378235,0.3329664818718138,1.3034816908537765,0.33320103559144965,1.3059519098627483,0.33383248253673664,,,,-0.07519634006436887,3.016791594886343e-05,0.08285658356330199,,,,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,3348,1125
3,harmonic,Piecewise Linear Fit,1.09823124095511,0.002094025848698597,-0.044063819015640125,1.0,0.064,,1.0680555534465812,0.34638840908866914,1.0076742152388496,0.3268057238875785,1.0076746565855617,0.3268058670237524,,,,,,,0.00418805169722609,-2.4476204106638626,0.1214425884892964,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,3348,1125
4,clustering,Piecewise Linear Fit,1.0986122074209947,0.036597052521851886,-0.03287607224840445,1.0,0.30044444444444446,,1.0013353263604348,0.33351108521163303,1.0007095296560131,0.33330265339811443,1.000360073717827,0.3331862613902526,,,,,,,0.07319410502535638,-0.3989337631520104,0.4586856921109796,glioma_mibitof:CHOP_1101_R8C3_whole_cell.tiff,3348,1125
